start_time,base_fee_mean,datetime
2022-03-18 06:00:00,28.78428489,2022-03-18 06:00:00
2022-03-18 07:00:00,36.328207971,2022-03-18 07:00:00
2022-03-18 08:00:00,37.616693611,2022-03-18 08:00:00
2022-03-18 09:00:00,35.659493174,2022-03-18 09:00:00
2022-03-18 10:00:00,38.828040227,2022-03-18 10:00:00
2022-03-18 11:00:00,28.848159818,2022-03-18 11:00:00
2022-03-18 12:00:00,33.024633345,2022-03-18 12:00:00
2022-03-18 13:00:00,40.371631967,2022-03-18 13:00:00
2022-03-18 14:00:00,54.023840381,2022-03-18 14:00:00
2022-03-18 15:00:00,74.814759758,2022-03-18 15:00:00
2022-03-18 16:00:00,71.091346492,2022-03-18 16:00:00
2022-03-18 17:00:00,59.600954535,2022-03-18 17:00:00
2022-03-18 18:00:00,47.855776573,2022-03-18 18:00:00
2022-03-18 19:00:00,48.788645803,2022-03-18 19:00:00
2022-03-18 20:00:00,46.168564053,2022-03-18 20:00:00
2022-03-18 21:00:00,54.218104452,2022-03-18 21:00:00
2022-03-18 22:00:00,50.389862741,2022-03-18 22:00:00
2022-03-18 23:00:00,43.024153801,2022-03-18 23:00:00
2022-03-19 00:00:00,43.071896718,2022-03-19 00:00:00
2022-03-19 01:00:00,37.32937506,2022-03-19 01:00:00
2022-03-19 02:00:00,38.745253082,2022-03-19 02:00:00
2022-03-19 03:00:00,30.68885622,2022-03-19 03:00:00
2022-03-19 04:00:00,37.760487283,2022-03-19 04:00:00
2022-03-19 05:00:00,30.226230429,2022-03-19 05:00:00
2022-03-19 06:00:00,21.66345795,2022-03-19 06:00:00
2022-03-19 07:00:00,20.517241843,2022-03-19 07:00:00
2022-03-19 08:00:00,19.960789664,2022-03-19 08:00:00
2022-03-19 09:00:00,20.053874799,2022-03-19 09:00:00
2022-03-19 10:00:00,18.985771028,2022-03-19 10:00:00
2022-03-19 11:00:00,17.112968184,2022-03-19 11:00:00
2022-03-19 12:00:00,18.696077849,2022-03-19 12:00:00
2022-03-19 13:00:00,26.443108206,2022-03-19 13:00:00
2022-03-19 14:00:00,23.493616671,2022-03-19 14:00:00
2022-03-19 15:00:00,33.829667367,2022-03-19 15:00:00
2022-03-19 16:00:00,32.632102753,2022-03-19 16:00:00
2022-03-19 17:00:00,25.127536048,2022-03-19 17:00:00
2022-03-19 18:00:00,23.898038544,2022-03-19 18:00:00
2022-03-19 19:00:00,23.375395896,2022-03-19 19:00:00
2022-03-19 20:00:00,24.554469019,2022-03-19 20:00:00
2022-03-19 21:00:00,30.404916492,2022-03-19 21:00:00
2022-03-19 22:00:00,48.434718374,2022-03-19 22:00:00
2022-03-19 23:00:00,26.322087159,2022-03-19 23:00:00
2022-03-20 00:00:00,23.800948588,2022-03-20 00:00:00
2022-03-20 01:00:00,21.318710797,2022-03-20 01:00:00
2022-03-20 02:00:00,19.432286452,2022-03-20 02:00:00
2022-03-20 03:00:00,20.308871035,2022-03-20 03:00:00
2022-03-20 04:00:00,16.715428258,2022-03-20 04:00:00
2022-03-20 05:00:00,17.46971606,2022-03-20 05:00:00
2022-03-20 06:00:00,15.934473445,2022-03-20 06:00:00
2022-03-20 07:00:00,13.151478788,2022-03-20 07:00:00
2022-03-20 08:00:00,13.386483589,2022-03-20 08:00:00
2022-03-20 09:00:00,13.668253614,2022-03-20 09:00:00
2022-03-20 10:00:00,13.703414649,2022-03-20 10:00:00
2022-03-20 11:00:00,13.060683683,2022-03-20 11:00:00
2022-03-20 12:00:00,19.246943959,2022-03-20 12:00:00
2022-03-20 13:00:00,42.903411224,2022-03-20 13:00:00
2022-03-20 14:00:00,30.125464547,2022-03-20 14:00:00
2022-03-20 15:00:00,23.225790728,2022-03-20 15:00:00
2022-03-20 16:00:00,28.131368647,2022-03-20 16:00:00
2022-03-20 17:00:00,24.784467969,2022-03-20 17:00:00
2022-03-20 18:00:00,22.000370254,2022-03-20 18:00:00
2022-03-20 19:00:00,37.180847688,2022-03-20 19:00:00
2022-03-20 20:00:00,32.762173278,2022-03-20 20:00:00
2022-03-20 21:00:00,35.080332212,2022-03-20 21:00:00
2022-03-20 22:00:00,31.037610648,2022-03-20 22:00:00
2022-03-20 23:00:00,31.266899523,2022-03-20 23:00:00
2022-03-21 00:00:00,27.53754322,2022-03-21 00:00:00
2022-03-21 01:00:00,22.426570704,2022-03-21 01:00:00
2022-03-21 02:00:00,30.173319479,2022-03-21 02:00:00
2022-03-21 03:00:00,25.098428887,2022-03-21 03:00:00
2022-03-21 04:00:00,22.639102884,2022-03-21 04:00:00
2022-03-21 05:00:00,22.049479065,2022-03-21 05:00:00
2022-03-21 06:00:00,16.786509238,2022-03-21 06:00:00
2022-03-21 07:00:00,16.498575289,2022-03-21 07:00:00
2022-03-21 08:00:00,17.14575595,2022-03-21 08:00:00
2022-03-21 09:00:00,20.28060321,2022-03-21 09:00:00
2022-03-21 10:00:00,25.557278366,2022-03-21 10:00:00
2022-03-21 11:00:00,18.481617376,2022-03-21 11:00:00
2022-03-21 12:00:00,21.204455929,2022-03-21 12:00:00
2022-03-21 13:00:00,29.333832218,2022-03-21 13:00:00
2022-03-21 14:00:00,35.623861116,2022-03-21 14:00:00
2022-03-21 15:00:00,34.507301572,2022-03-21 15:00:00
2022-03-21 16:00:00,42.82643565,2022-03-21 16:00:00
2022-03-21 17:00:00,48.767576636,2022-03-21 17:00:00
2022-03-21 18:00:00,38.062384592,2022-03-21 18:00:00
2022-03-21 19:00:00,45.571136589,2022-03-21 19:00:00
2022-03-21 20:00:00,38.612338501,2022-03-21 20:00:00
2022-03-21 21:00:00,43.887773984,2022-03-21 21:00:00
2022-03-21 22:00:00,44.76319915,2022-03-21 22:00:00
2022-03-21 23:00:00,44.062250978,2022-03-21 23:00:00
2022-03-22 00:00:00,47.693317572,2022-03-22 00:00:00
2022-03-22 01:00:00,42.140552437,2022-03-22 01:00:00
2022-03-22 02:00:00,53.81805252,2022-03-22 02:00:00
2022-03-22 03:00:00,38.650224407,2022-03-22 03:00:00
2022-03-22 04:00:00,32.137444374,2022-03-22 04:00:00
2022-03-22 05:00:00,25.538173493,2022-03-22 05:00:00
2022-03-22 06:00:00,21.550333031,2022-03-22 06:00:00
2022-03-22 07:00:00,19.334490586,2022-03-22 07:00:00
2022-03-22 08:00:00,22.560993527,2022-03-22 08:00:00
2022-03-22 09:00:00,18.534820452,2022-03-22 09:00:00
2022-03-22 10:00:00,25.835855625,2022-03-22 10:00:00
2022-03-22 11:00:00,31.068231854,2022-03-22 11:00:00
2022-03-22 12:00:00,23.101633881,2022-03-22 12:00:00
2022-03-22 13:00:00,33.809729877,2022-03-22 13:00:00
2022-03-22 14:00:00,37.541208435,2022-03-22 14:00:00
2022-03-22 15:00:00,41.918726819,2022-03-22 15:00:00
2022-03-22 16:00:00,52.139308805,2022-03-22 16:00:00
2022-03-22 17:00:00,52.149726418,2022-03-22 17:00:00
2022-03-22 18:00:00,57.374198285,2022-03-22 18:00:00
2022-03-22 19:00:00,51.633030177,2022-03-22 19:00:00
2022-03-22 20:00:00,47.048759933,2022-03-22 20:00:00
2022-03-22 21:00:00,45.858706555,2022-03-22 21:00:00
2022-03-22 22:00:00,51.413139097,2022-03-22 22:00:00
2022-03-22 23:00:00,34.688523728,2022-03-22 23:00:00
2022-03-23 00:00:00,34.282721962,2022-03-23 00:00:00
2022-03-23 01:00:00,27.757495478,2022-03-23 01:00:00
2022-03-23 02:00:00,34.746969854,2022-03-23 02:00:00
2022-03-23 03:00:00,34.284620156,2022-03-23 03:00:00
2022-03-23 04:00:00,40.06064112,2022-03-23 04:00:00
2022-03-23 05:00:00,22.845850923,2022-03-23 05:00:00
2022-03-23 06:00:00,21.068709446,2022-03-23 06:00:00
2022-03-23 07:00:00,21.850165328,2022-03-23 07:00:00
2022-03-23 08:00:00,20.520821121,2022-03-23 08:00:00
2022-03-23 09:00:00,24.1619543,2022-03-23 09:00:00
2022-03-23 10:00:00,18.084771392,2022-03-23 10:00:00
2022-03-23 11:00:00,20.33504632,2022-03-23 11:00:00
2022-03-23 12:00:00,21.000290495,2022-03-23 12:00:00
2022-03-23 13:00:00,26.191285047,2022-03-23 13:00:00
2022-03-23 14:00:00,39.073622272,2022-03-23 14:00:00
2022-03-23 15:00:00,42.683640797,2022-03-23 15:00:00
2022-03-23 16:00:00,53.778432673,2022-03-23 16:00:00
2022-03-23 17:00:00,53.797345587,2022-03-23 17:00:00
2022-03-23 18:00:00,44.205239146,2022-03-23 18:00:00
2022-03-23 19:00:00,46.135584181,2022-03-23 19:00:00
2022-03-23 20:00:00,46.682262953,2022-03-23 20:00:00
2022-03-23 21:00:00,42.975857723,2022-03-23 21:00:00
2022-03-23 22:00:00,62.871274391,2022-03-23 22:00:00
2022-03-23 23:00:00,52.90183489,2022-03-23 23:00:00
2022-03-24 00:00:00,60.805687727,2022-03-24 00:00:00
2022-03-24 01:00:00,61.126098908,2022-03-24 01:00:00
2022-03-24 02:00:00,41.650128348,2022-03-24 02:00:00
2022-03-24 03:00:00,38.529883893,2022-03-24 03:00:00
2022-03-24 04:00:00,34.795892701,2022-03-24 04:00:00
2022-03-24 05:00:00,29.285994155,2022-03-24 05:00:00
2022-03-24 06:00:00,27.975485879,2022-03-24 06:00:00
2022-03-24 07:00:00,25.015155047,2022-03-24 07:00:00
2022-03-24 08:00:00,21.184518063,2022-03-24 08:00:00
2022-03-24 09:00:00,31.175369937,2022-03-24 09:00:00
2022-03-24 10:00:00,25.212284286,2022-03-24 10:00:00
2022-03-24 11:00:00,25.8870114,2022-03-24 11:00:00
2022-03-24 12:00:00,26.559918848,2022-03-24 12:00:00
2022-03-24 13:00:00,32.19270715,2022-03-24 13:00:00
2022-03-24 14:00:00,51.317173094,2022-03-24 14:00:00
2022-03-24 15:00:00,58.948320201,2022-03-24 15:00:00
2022-03-24 16:00:00,95.433764209,2022-03-24 16:00:00
2022-03-24 17:00:00,79.926955838,2022-03-24 17:00:00
2022-03-24 18:00:00,65.615020458,2022-03-24 18:00:00
2022-03-24 19:00:00,68.63815694,2022-03-24 19:00:00
2022-03-24 20:00:00,82.08661361,2022-03-24 20:00:00
2022-03-24 21:00:00,59.983865425,2022-03-24 21:00:00
2022-03-24 22:00:00,46.82559913,2022-03-24 22:00:00
2022-03-24 23:00:00,40.083685188,2022-03-24 23:00:00
2022-03-25 00:00:00,40.675307526,2022-03-25 00:00:00
2022-03-25 01:00:00,32.722334472,2022-03-25 01:00:00
2022-03-25 02:00:00,47.048519159,2022-03-25 02:00:00
2022-03-25 03:00:00,36.259536141,2022-03-25 03:00:00
2022-03-25 04:00:00,30.669414916,2022-03-25 04:00:00
2022-03-25 05:00:00,25.872445167,2022-03-25 05:00:00
2022-03-25 06:00:00,29.952164257,2022-03-25 06:00:00
2022-03-25 07:00:00,24.564095392,2022-03-25 07:00:00
2022-03-25 08:00:00,28.763904389,2022-03-25 08:00:00
2022-03-25 09:00:00,27.444317167,2022-03-25 09:00:00
2022-03-25 10:00:00,23.873023731,2022-03-25 10:00:00
2022-03-25 11:00:00,28.08803051,2022-03-25 11:00:00
2022-03-25 12:00:00,29.099344111,2022-03-25 12:00:00
2022-03-25 13:00:00,32.204015121,2022-03-25 13:00:00
2022-03-25 14:00:00,46.30482142,2022-03-25 14:00:00
2022-03-25 15:00:00,77.46668164,2022-03-25 15:00:00
2022-03-25 16:00:00,95.624581176,2022-03-25 16:00:00
2022-03-25 17:00:00,68.795975913,2022-03-25 17:00:00
2022-03-25 18:00:00,53.157819459,2022-03-25 18:00:00
2022-03-25 19:00:00,55.182385772,2022-03-25 19:00:00
2022-03-25 20:00:00,58.569272885,2022-03-25 20:00:00
2022-03-25 21:00:00,50.324277703,2022-03-25 21:00:00
2022-03-25 22:00:00,46.810001445,2022-03-25 22:00:00
2022-03-25 23:00:00,65.262831073,2022-03-25 23:00:00
2022-03-26 00:00:00,40.073554327,2022-03-26 00:00:00
2022-03-26 01:00:00,53.583650157,2022-03-26 01:00:00
2022-03-26 02:00:00,38.727039917,2022-03-26 02:00:00
2022-03-26 03:00:00,30.521380879,2022-03-26 03:00:00
2022-03-26 04:00:00,23.304264113,2022-03-26 04:00:00
2022-03-26 05:00:00,26.471461859,2022-03-26 05:00:00
2022-03-26 06:00:00,32.962339488,2022-03-26 06:00:00
2022-03-26 07:00:00,41.085990006,2022-03-26 07:00:00
2022-03-26 08:00:00,26.734477974,2022-03-26 08:00:00
2022-03-26 09:00:00,22.790400971,2022-03-26 09:00:00
2022-03-26 10:00:00,19.899983147,2022-03-26 10:00:00
2022-03-26 11:00:00,22.097001557,2022-03-26 11:00:00
2022-03-26 12:00:00,22.478885209,2022-03-26 12:00:00
2022-03-26 13:00:00,23.84088342,2022-03-26 13:00:00
2022-03-26 14:00:00,25.019953592,2022-03-26 14:00:00
2022-03-26 15:00:00,29.559378539,2022-03-26 15:00:00
2022-03-26 16:00:00,30.092152714,2022-03-26 16:00:00
2022-03-26 17:00:00,31.989665763,2022-03-26 17:00:00
2022-03-26 18:00:00,41.43218344,2022-03-26 18:00:00
2022-03-26 19:00:00,33.670394322,2022-03-26 19:00:00
2022-03-26 20:00:00,28.077061333,2022-03-26 20:00:00
2022-03-26 21:00:00,27.065189908,2022-03-26 21:00:00
2022-03-26 22:00:00,24.00765744,2022-03-26 22:00:00
2022-03-26 23:00:00,21.22102441,2022-03-26 23:00:00
2022-03-27 00:00:00,243.051448455,2022-03-27 00:00:00
2022-03-27 01:00:00,30.148922701,2022-03-27 01:00:00
2022-03-27 02:00:00,24.539823072,2022-03-27 02:00:00
2022-03-27 03:00:00,20.774321084,2022-03-27 03:00:00
2022-03-27 04:00:00,19.707349529,2022-03-27 04:00:00
2022-03-27 05:00:00,20.297870894,2022-03-27 05:00:00
2022-03-27 06:00:00,18.816262064,2022-03-27 06:00:00
2022-03-27 07:00:00,17.588471068,2022-03-27 07:00:00
2022-03-27 08:00:00,17.610267594,2022-03-27 08:00:00
2022-03-27 09:00:00,17.674754615,2022-03-27 09:00:00
2022-03-27 10:00:00,15.245931227,2022-03-27 10:00:00
2022-03-27 11:00:00,15.872338025,2022-03-27 11:00:00
2022-03-27 12:00:00,20.99545982,2022-03-27 12:00:00
2022-03-27 13:00:00,24.323352928,2022-03-27 13:00:00
2022-03-27 14:00:00,22.947276207,2022-03-27 14:00:00
2022-03-27 15:00:00,25.815391919,2022-03-27 15:00:00
2022-03-27 16:00:00,41.835407429,2022-03-27 16:00:00
2022-03-27 17:00:00,38.098482622,2022-03-27 17:00:00
2022-03-27 18:00:00,41.011530581,2022-03-27 18:00:00
2022-03-27 19:00:00,42.039634766,2022-03-27 19:00:00
2022-03-27 20:00:00,47.567270953,2022-03-27 20:00:00
2022-03-27 21:00:00,146.385486157,2022-03-27 21:00:00
2022-03-27 22:00:00,58.51898246,2022-03-27 22:00:00
2022-03-27 23:00:00,45.094502676,2022-03-27 23:00:00
2022-03-28 00:00:00,36.789526219,2022-03-28 00:00:00
2022-03-28 01:00:00,27.122696513,2022-03-28 01:00:00
2022-03-28 02:00:00,30.521053608,2022-03-28 02:00:00
2022-03-28 03:00:00,35.949438702,2022-03-28 03:00:00
2022-03-28 04:00:00,37.292276105,2022-03-28 04:00:00
2022-03-28 05:00:00,29.722007547,2022-03-28 05:00:00
2022-03-28 06:00:00,25.828350139,2022-03-28 06:00:00
2022-03-28 07:00:00,22.210140764,2022-03-28 07:00:00
2022-03-28 08:00:00,21.807208599,2022-03-28 08:00:00
2022-03-28 09:00:00,25.168471592,2022-03-28 09:00:00
2022-03-28 10:00:00,26.927554281,2022-03-28 10:00:00
2022-03-28 11:00:00,25.620885818,2022-03-28 11:00:00
2022-03-28 12:00:00,33.087172386,2022-03-28 12:00:00
2022-03-28 13:00:00,47.165990242,2022-03-28 13:00:00
2022-03-28 14:00:00,58.374616851,2022-03-28 14:00:00
2022-03-28 15:00:00,84.514408459,2022-03-28 15:00:00
2022-03-28 16:00:00,639.000111697,2022-03-28 16:00:00
2022-03-28 17:00:00,216.415351763,2022-03-28 17:00:00
2022-03-28 18:00:00,75.784460045,2022-03-28 18:00:00
2022-03-28 19:00:00,83.063866274,2022-03-28 19:00:00
2022-03-28 20:00:00,65.230358658,2022-03-28 20:00:00
2022-03-28 21:00:00,57.53990268,2022-03-28 21:00:00
2022-03-28 22:00:00,53.7307026,2022-03-28 22:00:00
2022-03-28 23:00:00,55.655623585,2022-03-28 23:00:00
2022-03-29 00:00:00,46.188823279,2022-03-29 00:00:00
2022-03-29 01:00:00,44.922749203,2022-03-29 01:00:00
2022-03-29 02:00:00,38.884360871,2022-03-29 02:00:00
2022-03-29 03:00:00,36.908009275,2022-03-29 03:00:00
2022-03-29 04:00:00,33.825583108,2022-03-29 04:00:00
2022-03-29 05:00:00,29.639334702,2022-03-29 05:00:00
2022-03-29 06:00:00,27.569298813,2022-03-29 06:00:00
2022-03-29 07:00:00,24.963034535,2022-03-29 07:00:00
2022-03-29 08:00:00,23.527247341,2022-03-29 08:00:00
2022-03-29 09:00:00,30.143058789,2022-03-29 09:00:00
2022-03-29 10:00:00,41.894566747,2022-03-29 10:00:00
2022-03-29 11:00:00,37.004615881,2022-03-29 11:00:00
2022-03-29 12:00:00,38.420025508,2022-03-29 12:00:00
2022-03-29 13:00:00,50.046679953,2022-03-29 13:00:00
2022-03-29 14:00:00,49.273434062,2022-03-29 14:00:00
2022-03-29 15:00:00,52.30679918,2022-03-29 15:00:00
2022-03-29 16:00:00,53.410402535,2022-03-29 16:00:00
2022-03-29 17:00:00,56.78935017,2022-03-29 17:00:00
2022-03-29 18:00:00,56.353811609,2022-03-29 18:00:00
2022-03-29 19:00:00,64.399423652,2022-03-29 19:00:00
2022-03-29 20:00:00,38.93042139,2022-03-29 20:00:00
2022-03-29 21:00:00,51.661117693,2022-03-29 21:00:00
2022-03-29 22:00:00,49.009218962,2022-03-29 22:00:00
2022-03-29 23:00:00,51.433360118,2022-03-29 23:00:00
2022-03-30 00:00:00,40.573823287,2022-03-30 00:00:00
2022-03-30 01:00:00,38.651345627,2022-03-30 01:00:00
2022-03-30 02:00:00,34.196460841,2022-03-30 02:00:00
2022-03-30 03:00:00,37.918672889,2022-03-30 03:00:00
2022-03-30 04:00:00,27.91155957,2022-03-30 04:00:00
2022-03-30 05:00:00,29.435519394,2022-03-30 05:00:00
2022-03-30 06:00:00,26.453030637,2022-03-30 06:00:00
2022-03-30 07:00:00,28.372046182,2022-03-30 07:00:00
2022-03-30 08:00:00,28.481193326,2022-03-30 08:00:00
2022-03-30 09:00:00,28.790637157,2022-03-30 09:00:00
2022-03-30 10:00:00,28.678311237,2022-03-30 10:00:00
2022-03-30 11:00:00,32.264052638,2022-03-30 11:00:00
2022-03-30 12:00:00,39.889160151,2022-03-30 12:00:00
2022-03-30 13:00:00,40.708417809,2022-03-30 13:00:00
2022-03-30 14:00:00,46.623388353,2022-03-30 14:00:00
2022-03-30 15:00:00,61.75837288,2022-03-30 15:00:00
2022-03-30 16:00:00,98.878639842,2022-03-30 16:00:00
2022-03-30 17:00:00,99.468818804,2022-03-30 17:00:00
2022-03-30 18:00:00,81.798468871,2022-03-30 18:00:00
2022-03-30 19:00:00,109.760211942,2022-03-30 19:00:00
2022-03-30 20:00:00,67.64852256,2022-03-30 20:00:00
2022-03-30 21:00:00,62.084425742,2022-03-30 21:00:00
2022-03-30 22:00:00,53.735114282,2022-03-30 22:00:00
2022-03-30 23:00:00,43.731556965,2022-03-30 23:00:00
2022-03-31 00:00:00,41.085589252,2022-03-31 00:00:00
2022-03-31 01:00:00,35.255444553,2022-03-31 01:00:00
2022-03-31 02:00:00,41.332749518,2022-03-31 02:00:00
2022-03-31 03:00:00,37.333808227,2022-03-31 03:00:00
2022-03-31 04:00:00,35.988444838,2022-03-31 04:00:00
2022-03-31 05:00:00,35.268862677,2022-03-31 05:00:00
2022-03-31 06:00:00,34.191538774,2022-03-31 06:00:00
2022-03-31 07:00:00,35.310759533,2022-03-31 07:00:00
2022-03-31 08:00:00,36.409266302,2022-03-31 08:00:00
2022-03-31 09:00:00,32.261090413,2022-03-31 09:00:00
2022-03-31 10:00:00,31.956507968,2022-03-31 10:00:00
2022-03-31 11:00:00,32.80981944,2022-03-31 11:00:00
2022-03-31 12:00:00,38.884411891,2022-03-31 12:00:00
2022-03-31 13:00:00,41.945243354,2022-03-31 13:00:00
2022-03-31 14:00:00,91.988716402,2022-03-31 14:00:00
2022-03-31 15:00:00,84.020084532,2022-03-31 15:00:00
2022-03-31 16:00:00,82.850892642,2022-03-31 16:00:00
2022-03-31 17:00:00,65.518417692,2022-03-31 17:00:00
2022-03-31 18:00:00,57.561887415,2022-03-31 18:00:00
2022-03-31 19:00:00,58.852386675,2022-03-31 19:00:00
2022-03-31 20:00:00,53.979733216,2022-03-31 20:00:00
2022-03-31 21:00:00,58.75272121,2022-03-31 21:00:00
2022-03-31 22:00:00,48.743381461,2022-03-31 22:00:00
2022-03-31 23:00:00,50.501790187,2022-03-31 23:00:00
2022-04-01 00:00:00,44.993661629,2022-04-01 00:00:00
2022-04-01 01:00:00,54.867192145,2022-04-01 01:00:00
2022-04-01 02:00:00,52.47037751,2022-04-01 02:00:00
2022-04-01 03:00:00,96.222516989,2022-04-01 03:00:00
2022-04-01 04:00:00,54.401577096,2022-04-01 04:00:00
2022-04-01 05:00:00,41.022547118,2022-04-01 05:00:00
2022-04-01 06:00:00,45.068035476,2022-04-01 06:00:00
2022-04-01 07:00:00,48.576531971,2022-04-01 07:00:00
2022-04-01 08:00:00,39.240772342,2022-04-01 08:00:00
2022-04-01 09:00:00,36.600060299,2022-04-01 09:00:00
2022-04-01 10:00:00,34.318167144,2022-04-01 10:00:00
2022-04-01 11:00:00,33.619726455,2022-04-01 11:00:00
2022-04-01 12:00:00,39.587421443,2022-04-01 12:00:00
2022-04-01 13:00:00,53.453631058,2022-04-01 13:00:00
2022-04-01 14:00:00,66.525259009,2022-04-01 14:00:00
2022-04-01 15:00:00,93.416332755,2022-04-01 15:00:00
2022-04-01 16:00:00,90.454306803,2022-04-01 16:00:00
2022-04-01 17:00:00,111.377795295,2022-04-01 17:00:00
2022-04-01 18:00:00,85.815901714,2022-04-01 18:00:00
2022-04-01 19:00:00,73.130328733,2022-04-01 19:00:00
2022-04-01 20:00:00,103.703194098,2022-04-01 20:00:00
2022-04-01 21:00:00,64.797518099,2022-04-01 21:00:00
2022-04-01 22:00:00,59.441501683,2022-04-01 22:00:00
2022-04-01 23:00:00,66.154495819,2022-04-01 23:00:00
2022-04-02 00:00:00,62.242120292,2022-04-02 00:00:00
2022-04-02 01:00:00,50.682985673,2022-04-02 01:00:00
2022-04-02 02:00:00,58.566622295,2022-04-02 02:00:00
2022-04-02 03:00:00,73.446172927,2022-04-02 03:00:00
2022-04-02 04:00:00,44.713610127,2022-04-02 04:00:00
2022-04-02 05:00:00,40.691165324,2022-04-02 05:00:00
2022-04-02 06:00:00,40.551786226,2022-04-02 06:00:00
2022-04-02 07:00:00,38.707324259,2022-04-02 07:00:00
2022-04-02 08:00:00,36.577544776,2022-04-02 08:00:00
2022-04-02 09:00:00,40.239084214,2022-04-02 09:00:00
2022-04-02 10:00:00,34.230460271,2022-04-02 10:00:00
2022-04-02 11:00:00,42.097359285,2022-04-02 11:00:00
2022-04-02 12:00:00,48.691753176,2022-04-02 12:00:00
2022-04-02 13:00:00,53.064312175,2022-04-02 13:00:00
2022-04-02 14:00:00,52.676535773,2022-04-02 14:00:00
2022-04-02 15:00:00,62.907700596,2022-04-02 15:00:00
2022-04-02 16:00:00,61.601724235,2022-04-02 16:00:00
2022-04-02 17:00:00,67.129291675,2022-04-02 17:00:00
2022-04-02 18:00:00,55.739533466,2022-04-02 18:00:00
2022-04-02 19:00:00,48.143659043,2022-04-02 19:00:00
2022-04-02 20:00:00,53.11728529,2022-04-02 20:00:00
2022-04-02 21:00:00,59.994436285,2022-04-02 21:00:00
2022-04-02 22:00:00,50.277007735,2022-04-02 22:00:00
2022-04-02 23:00:00,44.59596087,2022-04-02 23:00:00
2022-04-03 00:00:00,39.567243589,2022-04-03 00:00:00
2022-04-03 01:00:00,39.513572069,2022-04-03 01:00:00
2022-04-03 02:00:00,139.095035577,2022-04-03 02:00:00
2022-04-03 03:00:00,40.982235188,2022-04-03 03:00:00
2022-04-03 04:00:00,41.327690669,2022-04-03 04:00:00
2022-04-03 05:00:00,36.771887274,2022-04-03 05:00:00
2022-04-03 06:00:00,36.20838437,2022-04-03 06:00:00
2022-04-03 07:00:00,34.550786034,2022-04-03 07:00:00
2022-04-03 08:00:00,38.088173097,2022-04-03 08:00:00
2022-04-03 09:00:00,37.9715079,2022-04-03 09:00:00
2022-04-03 10:00:00,37.402435562,2022-04-03 10:00:00
2022-04-03 11:00:00,38.645029321,2022-04-03 11:00:00
2022-04-03 12:00:00,39.416863766,2022-04-03 12:00:00
2022-04-03 13:00:00,46.599221502,2022-04-03 13:00:00
2022-04-03 14:00:00,51.704442589,2022-04-03 14:00:00
2022-04-03 15:00:00,54.659828225,2022-04-03 15:00:00
2022-04-03 16:00:00,54.154511191,2022-04-03 16:00:00
2022-04-03 17:00:00,65.351594101,2022-04-03 17:00:00
2022-04-03 18:00:00,58.063639629,2022-04-03 18:00:00
2022-04-03 19:00:00,57.721778876,2022-04-03 19:00:00
2022-04-03 20:00:00,55.471132374,2022-04-03 20:00:00
2022-04-03 21:00:00,58.507826435,2022-04-03 21:00:00
2022-04-03 22:00:00,50.56980724,2022-04-03 22:00:00
2022-04-03 23:00:00,45.271389037,2022-04-03 23:00:00
2022-04-04 00:00:00,49.375313806,2022-04-04 00:00:00
2022-04-04 01:00:00,45.203285828,2022-04-04 01:00:00
2022-04-04 02:00:00,54.978034427,2022-04-04 02:00:00
2022-04-04 03:00:00,45.613904611,2022-04-04 03:00:00
2022-04-04 04:00:00,49.977524186,2022-04-04 04:00:00
2022-04-04 05:00:00,44.169561393,2022-04-04 05:00:00
2022-04-04 06:00:00,46.664943011,2022-04-04 06:00:00
2022-04-04 07:00:00,42.464813185,2022-04-04 07:00:00
2022-04-04 08:00:00,46.46177052,2022-04-04 08:00:00
2022-04-04 09:00:00,45.674289288,2022-04-04 09:00:00
2022-04-04 10:00:00,43.072058837,2022-04-04 10:00:00
2022-04-04 11:00:00,40.845014549,2022-04-04 11:00:00
