start_time,datetime,fees_tips_total,fees_tips_total_usd
2021-10-14 21:00:00,2021-10-14 21:00:00,168.81593391673113,637710.8865535806
2021-10-14 22:00:00,2021-10-14 22:00:00,136.05727973330497,514632.8971012873
2021-10-14 23:00:00,2021-10-14 23:00:00,60.63349242922839,229885.3917318824
2021-10-15 00:00:00,2021-10-15 00:00:00,58.892468592658375,221781.53087718505
2021-10-15 01:00:00,2021-10-15 01:00:00,64.94346519934943,243506.4065675899
2021-10-15 02:00:00,2021-10-15 02:00:00,69.5006481475756,266285.2135132931
2021-10-15 03:00:00,2021-10-15 03:00:00,57.72242804957179,220563.57960789776
2021-10-15 04:00:00,2021-10-15 04:00:00,93.8409166369278,358781.11819351814
2021-10-15 05:00:00,2021-10-15 05:00:00,77.17612189276092,297250.00650780956
2021-10-15 06:00:00,2021-10-15 06:00:00,74.64918578090814,285649.94697364967
2021-10-15 07:00:00,2021-10-15 07:00:00,56.71951534575073,215820.96109337787
2021-10-15 08:00:00,2021-10-15 08:00:00,152.61846195088285,574621.7346787122
2021-10-15 09:00:00,2021-10-15 09:00:00,96.80437497816304,366061.4029794003
2021-10-15 10:00:00,2021-10-15 10:00:00,73.27311140719401,277176.8651392116
2021-10-15 11:00:00,2021-10-15 11:00:00,57.62988960293474,217811.08355395796
2021-10-15 12:00:00,2021-10-15 12:00:00,56.98774622568604,214770.3907118615
2021-10-15 13:00:00,2021-10-15 13:00:00,67.81246511498342,258706.1329630747
2021-10-15 14:00:00,2021-10-15 14:00:00,65.62831522784519,250017.46546567188
2021-10-15 15:00:00,2021-10-15 15:00:00,63.41290813124835,240401.02542783733
2021-10-15 16:00:00,2021-10-15 16:00:00,60.48895898484466,233628.4964029508
2021-10-15 17:00:00,2021-10-15 17:00:00,101.91701230421322,393034.6250756268
2021-10-15 18:00:00,2021-10-15 18:00:00,68.73672526191899,266640.10911673127
2021-10-15 19:00:00,2021-10-15 19:00:00,119.19327424739517,458684.13994495705
2021-10-15 20:00:00,2021-10-15 20:00:00,61.427667772136495,238360.7516919226
2021-10-15 21:00:00,2021-10-15 21:00:00,55.68379110954316,213885.21128961243
2021-10-15 22:00:00,2021-10-15 22:00:00,2156.4779754964457,8301269.413593234
2021-10-15 23:00:00,2021-10-15 23:00:00,89.9190902107323,347895.60005843046
2021-10-16 00:00:00,2021-10-16 00:00:00,50.311106601999846,193401.40396871357
2021-10-16 01:00:00,2021-10-16 01:00:00,37.205631632958664,142691.0742469112
2021-10-16 02:00:00,2021-10-16 02:00:00,39.28014473303772,151343.7169420657
2021-10-16 03:00:00,2021-10-16 03:00:00,36.96736379399471,142034.07660003137
2021-10-16 04:00:00,2021-10-16 04:00:00,41.13122068644261,157673.3522611957
2021-10-16 05:00:00,2021-10-16 05:00:00,35.89582908619119,138357.49221882937
2021-10-16 06:00:00,2021-10-16 06:00:00,31.58185188052422,121528.91896228449
2021-10-16 07:00:00,2021-10-16 07:00:00,37.77655357875483,145544.90334416664
2021-10-16 08:00:00,2021-10-16 08:00:00,38.36380504730566,151133.78702713005
2021-10-16 09:00:00,2021-10-16 09:00:00,31.664088805469937,124537.81225353232
2021-10-16 10:00:00,2021-10-16 10:00:00,38.82334739685725,152871.23073094056
2021-10-16 11:00:00,2021-10-16 11:00:00,41.254874638295945,163225.52266479432
2021-10-16 12:00:00,2021-10-16 12:00:00,46.8291658658944,182498.65634850305
2021-10-16 13:00:00,2021-10-16 13:00:00,40.27954172050151,157854.9839281053
2021-10-16 14:00:00,2021-10-16 14:00:00,42.473765838943066,165594.73212818734
2021-10-16 15:00:00,2021-10-16 15:00:00,47.17736411512561,184376.3538476283
2021-10-16 16:00:00,2021-10-16 16:00:00,40.3321628215715,157112.2642994615
2021-10-16 17:00:00,2021-10-16 17:00:00,40.100794164919826,155171.39721802916
2021-10-16 18:00:00,2021-10-16 18:00:00,44.11247583914864,170643.14675842616
2021-10-16 19:00:00,2021-10-16 19:00:00,38.28062513324844,146951.95950805373
2021-10-16 20:00:00,2021-10-16 20:00:00,46.32819822292683,177547.6260616092
2021-10-16 21:00:00,2021-10-16 21:00:00,36.26200354154916,138323.1358848905
2021-10-16 22:00:00,2021-10-16 22:00:00,32.662799861262506,124963.44394477356
2021-10-16 23:00:00,2021-10-16 23:00:00,29.049558226272097,111261.12241924558
2021-10-17 00:00:00,2021-10-17 00:00:00,41.0175099579112,157528.69483664262
2021-10-17 01:00:00,2021-10-17 01:00:00,35.99236319870741,138525.25049896963
2021-10-17 02:00:00,2021-10-17 02:00:00,31.696237879974152,122024.3417305765
2021-10-17 03:00:00,2021-10-17 03:00:00,28.997103345033015,112455.61670633564
2021-10-17 04:00:00,2021-10-17 04:00:00,42.678611579586075,165355.32119945073
2021-10-17 05:00:00,2021-10-17 05:00:00,36.738298860154615,141680.6537923388
2021-10-17 06:00:00,2021-10-17 06:00:00,33.93222428266498,131470.30348847472
2021-10-17 07:00:00,2021-10-17 07:00:00,41.1539827085207,159580.49736050208
2021-10-17 08:00:00,2021-10-17 08:00:00,25.046190941239928,97385.5139209146
2021-10-17 09:00:00,2021-10-17 09:00:00,27.629951726166304,107584.5225857648
2021-10-17 10:00:00,2021-10-17 10:00:00,31.403977395691545,121975.91010491108
2021-10-17 11:00:00,2021-10-17 11:00:00,32.28370519922108,124573.9993439813
2021-10-17 12:00:00,2021-10-17 12:00:00,33.415246132566395,128775.81078620758
2021-10-17 13:00:00,2021-10-17 13:00:00,43.65891846096506,168546.6405080744
2021-10-17 14:00:00,2021-10-17 14:00:00,40.00929265857619,154222.84401143264
2021-10-17 15:00:00,2021-10-17 15:00:00,40.7477799134017,154365.8508852091
2021-10-17 16:00:00,2021-10-17 16:00:00,39.82342481569082,151809.1577594072
2021-10-17 17:00:00,2021-10-17 17:00:00,39.23308845283335,149271.4099999949
2021-10-17 18:00:00,2021-10-17 18:00:00,48.08536049066172,183240.76647000175
2021-10-17 19:00:00,2021-10-17 19:00:00,40.93993381496954,154184.50507062196
2021-10-17 20:00:00,2021-10-17 20:00:00,56.834047981898586,210209.08375321905
2021-10-17 21:00:00,2021-10-17 21:00:00,43.45569969898248,163595.76043649536
2021-10-17 22:00:00,2021-10-17 22:00:00,41.709342896587295,159648.4022017948
2021-10-17 23:00:00,2021-10-17 23:00:00,31.270287966901144,120305.77443546042
2021-10-18 00:00:00,2021-10-18 00:00:00,35.95737382394117,139394.50405162052
2021-10-18 01:00:00,2021-10-18 01:00:00,101.85802541812429,394728.0769598491
2021-10-18 02:00:00,2021-10-18 02:00:00,3615.863918794645,13963652.756025324
2021-10-18 03:00:00,2021-10-18 03:00:00,45.902830947814536,176866.48849946845
2021-10-18 04:00:00,2021-10-18 04:00:00,38.66227745974018,149411.3266008005
2021-10-18 05:00:00,2021-10-18 05:00:00,32.31495984948509,125206.38603471944
2021-10-18 06:00:00,2021-10-18 06:00:00,33.601876623533855,129759.81628383428
2021-10-18 07:00:00,2021-10-18 07:00:00,30.091979903995927,115482.35251829227
2021-10-18 08:00:00,2021-10-18 08:00:00,34.957127543206155,133593.0501520642
2021-10-18 09:00:00,2021-10-18 09:00:00,33.465097684945086,127114.71546786925
2021-10-18 10:00:00,2021-10-18 10:00:00,32.60395613296691,123419.16899462228
2021-10-18 11:00:00,2021-10-18 11:00:00,35.44500209974862,132710.76250677492
2021-10-18 12:00:00,2021-10-18 12:00:00,43.15912324972194,160918.42955217237
2021-10-18 13:00:00,2021-10-18 13:00:00,45.418314646416526,172687.71476043726
2021-10-18 14:00:00,2021-10-18 14:00:00,49.20915669883342,186307.967819101
2021-10-18 15:00:00,2021-10-18 15:00:00,44.79581380656619,168433.23307889796
2021-10-18 16:00:00,2021-10-18 16:00:00,46.838006892363616,174692.50741535603
2021-10-18 17:00:00,2021-10-18 17:00:00,45.24270833099254,168725.26662816232
2021-10-18 18:00:00,2021-10-18 18:00:00,55.04210323276592,205236.964936086
2021-10-18 19:00:00,2021-10-18 19:00:00,89.24681503826332,334423.7207393015
2021-10-18 20:00:00,2021-10-18 20:00:00,58.67552463015609,219045.71963668705
2021-10-18 21:00:00,2021-10-18 21:00:00,50.71699973411361,189897.661124556
2021-10-18 22:00:00,2021-10-18 22:00:00,49.46912447144577,185366.38652875947
2021-10-18 23:00:00,2021-10-18 23:00:00,35.75766808764297,133919.81646127277
2021-10-19 00:00:00,2021-10-19 00:00:00,41.567474733151656,155910.68757497668
2021-10-19 01:00:00,2021-10-19 01:00:00,34.41039747658693,130273.31057353104
2021-10-19 02:00:00,2021-10-19 02:00:00,32.84536751601087,124377.88130737963
2021-10-19 03:00:00,2021-10-19 03:00:00,34.55531008652667,132105.2268821934
2021-10-19 04:00:00,2021-10-19 04:00:00,51.488587026732915,196527.5020092
2021-10-19 05:00:00,2021-10-19 05:00:00,32.18357799207466,122948.48753596148
2021-10-19 06:00:00,2021-10-19 06:00:00,30.26034195588978,114615.8093146993
2021-10-19 07:00:00,2021-10-19 07:00:00,29.105679049810664,110866.89606745628
2021-10-19 08:00:00,2021-10-19 08:00:00,33.97003623453696,129416.78915371982
2021-10-19 09:00:00,2021-10-19 09:00:00,33.08872948311513,125484.06040054777
2021-10-19 10:00:00,2021-10-19 10:00:00,31.18969745822223,118232.72914952344
2021-10-19 11:00:00,2021-10-19 11:00:00,33.72634650705866,128104.08522227088
2021-10-19 12:00:00,2021-10-19 12:00:00,33.56483150698911,127586.22109926408
2021-10-19 13:00:00,2021-10-19 13:00:00,46.3901304827544,176731.20291119986
2021-10-19 14:00:00,2021-10-19 14:00:00,48.24214850038244,183410.0364022213
2021-10-19 15:00:00,2021-10-19 15:00:00,53.26385797009852,201073.61348266064
2021-10-19 16:00:00,2021-10-19 16:00:00,49.09786933499885,186868.8828594533
2021-10-19 17:00:00,2021-10-19 17:00:00,52.779355462919405,201219.5358903377
2021-10-19 18:00:00,2021-10-19 18:00:00,42.70233921577207,162539.52454217937
2021-10-19 19:00:00,2021-10-19 19:00:00,58.24348323137183,222326.88216813575
2021-10-19 20:00:00,2021-10-19 20:00:00,50.83664100259385,193509.56900684367
2021-10-19 21:00:00,2021-10-19 21:00:00,76.68824108824933,292418.94638359733
2021-10-19 22:00:00,2021-10-19 22:00:00,85.52720019427058,331774.007776747
2021-10-19 23:00:00,2021-10-19 23:00:00,60.37182341066848,234105.18241935992
2021-10-20 00:00:00,2021-10-20 00:00:00,41.21439102795175,159558.83482351626
2021-10-20 01:00:00,2021-10-20 01:00:00,40.60533312427051,156679.7050388714
2021-10-20 02:00:00,2021-10-20 02:00:00,35.28311664783529,135772.46517976988
2021-10-20 03:00:00,2021-10-20 03:00:00,38.76199620383888,148983.11440214637
2021-10-20 04:00:00,2021-10-20 04:00:00,31.44264288023001,121309.62193546622
2021-10-20 05:00:00,2021-10-20 05:00:00,32.00062624875647,122948.10083960924
2021-10-20 06:00:00,2021-10-20 06:00:00,28.023501991516387,107566.61507163625
2021-10-20 07:00:00,2021-10-20 07:00:00,27.485599812511644,106059.0917173766
2021-10-20 08:00:00,2021-10-20 08:00:00,36.0973260830957,139027.63792306633
2021-10-20 09:00:00,2021-10-20 09:00:00,32.183715262623984,124521.29690948097
2021-10-20 10:00:00,2021-10-20 10:00:00,29.122374103122375,112239.5766887941
2021-10-20 11:00:00,2021-10-20 11:00:00,34.04618422577683,131481.01631188602
2021-10-20 12:00:00,2021-10-20 12:00:00,40.82759843355431,160629.69211373813
2021-10-20 13:00:00,2021-10-20 13:00:00,49.43767369076677,197881.04430037335
2021-10-20 14:00:00,2021-10-20 14:00:00,66.26987232894417,268301.82868572435
2021-10-20 15:00:00,2021-10-20 15:00:00,65.61592522633298,267785.49662361783
2021-10-20 16:00:00,2021-10-20 16:00:00,69.79869562440872,284628.51572842663
2021-10-20 17:00:00,2021-10-20 17:00:00,53.5078842218217,218457.1116936493
2021-10-20 18:00:00,2021-10-20 18:00:00,51.35997615890013,211748.69024169975
2021-10-20 19:00:00,2021-10-20 19:00:00,49.132599092932416,201536.63829160837
2021-10-20 20:00:00,2021-10-20 20:00:00,48.25629900337692,198295.2280002104
2021-10-20 21:00:00,2021-10-20 21:00:00,48.63270661214721,200236.0317580933
2021-10-20 22:00:00,2021-10-20 22:00:00,47.747231364972095,197044.54284991528
2021-10-20 23:00:00,2021-10-20 23:00:00,42.141750611259965,175401.8420334112
2021-10-21 00:00:00,2021-10-21 00:00:00,125.99564338368936,527780.6003702359
2021-10-21 01:00:00,2021-10-21 01:00:00,55.79824063521284,234237.34523747853
2021-10-21 02:00:00,2021-10-21 02:00:00,48.09867507649375,201799.3450648903
2021-10-21 03:00:00,2021-10-21 03:00:00,40.338380244633186,168859.57865589688
2021-10-21 04:00:00,2021-10-21 04:00:00,32.66840556141601,136115.0029004544
2021-10-21 05:00:00,2021-10-21 05:00:00,43.50961349052584,181759.2060852509
2021-10-21 06:00:00,2021-10-21 06:00:00,34.32105870856918,142677.1550927316
2021-10-21 07:00:00,2021-10-21 07:00:00,32.811578469632,136613.27631667047
2021-10-21 08:00:00,2021-10-21 08:00:00,37.444632918449706,157110.1851836597
2021-10-21 09:00:00,2021-10-21 09:00:00,36.15863386504056,155409.33051776732
2021-10-21 10:00:00,2021-10-21 10:00:00,46.77860906904699,201522.87165004393
2021-10-21 11:00:00,2021-10-21 11:00:00,89.77747631096813,378045.43032755546
2021-10-21 12:00:00,2021-10-21 12:00:00,52.12177034649593,220221.0988900247
2021-10-21 13:00:00,2021-10-21 13:00:00,53.08881738317462,223865.1456489591
2021-10-21 14:00:00,2021-10-21 14:00:00,60.8159166491598,250187.15896230144
2021-10-21 15:00:00,2021-10-21 15:00:00,69.49197322173134,284217.172337589
2021-10-21 16:00:00,2021-10-21 16:00:00,222.58387961043923,903319.4625149554
2021-10-21 17:00:00,2021-10-21 17:00:00,62.91901516491762,254555.52347612573
2021-10-21 18:00:00,2021-10-21 18:00:00,50.3087979663464,204391.8714128558
2021-10-21 19:00:00,2021-10-21 19:00:00,66.21506608589047,270128.3832118828
2021-10-21 20:00:00,2021-10-21 20:00:00,40.23171354215363,164552.6403819066
2021-10-21 21:00:00,2021-10-21 21:00:00,53.67023752831037,219653.27033322395
2021-10-21 22:00:00,2021-10-21 22:00:00,54.81570547707862,223116.04093141935
2021-10-21 23:00:00,2021-10-21 23:00:00,34.855761116418925,141284.04907481745
2021-10-22 00:00:00,2021-10-22 00:00:00,146.11249424170242,601527.83066938
2021-10-22 01:00:00,2021-10-22 01:00:00,47.2754230150057,193982.2329159625
2021-10-22 02:00:00,2021-10-22 02:00:00,42.151224747911925,173322.1837720133
2021-10-22 03:00:00,2021-10-22 03:00:00,33.67362365585579,139965.64923070086
2021-10-22 04:00:00,2021-10-22 04:00:00,34.05819789953445,141290.33601134134
2021-10-22 05:00:00,2021-10-22 05:00:00,35.466458232178375,146563.45411858233
2021-10-22 06:00:00,2021-10-22 06:00:00,32.91679572362938,135585.13968073958
2021-10-22 07:00:00,2021-10-22 07:00:00,35.88451764004244,148637.2884859305
2021-10-22 08:00:00,2021-10-22 08:00:00,38.1761880777926,158275.56071659474
2021-10-22 09:00:00,2021-10-22 09:00:00,40.616976522408216,167435.8486924013
2021-10-22 10:00:00,2021-10-22 10:00:00,34.309787458131,141056.77678083794
2021-10-22 11:00:00,2021-10-22 11:00:00,38.19331592343792,157557.1343638454
2021-10-22 12:00:00,2021-10-22 12:00:00,35.1740891876783,145565.37054666734
2021-10-22 13:00:00,2021-10-22 13:00:00,46.29380884067678,188140.88837587784
2021-10-22 14:00:00,2021-10-22 14:00:00,75.40479503342281,303608.67762364214
2021-10-22 15:00:00,2021-10-22 15:00:00,59.65557141187115,236554.25607775003
2021-10-22 16:00:00,2021-10-22 16:00:00,67.83280431794152,269441.39495817793
2021-10-22 17:00:00,2021-10-22 17:00:00,62.92031030899339,247657.26276935168
2021-10-22 18:00:00,2021-10-22 18:00:00,48.39513777945079,191553.7336190503
2021-10-22 19:00:00,2021-10-22 19:00:00,48.73112941165759,194065.0352322444
2021-10-22 20:00:00,2021-10-22 20:00:00,41.45346732173393,164834.97604815708
2021-10-22 21:00:00,2021-10-22 21:00:00,44.29526563027677,174936.9095129011
2021-10-22 22:00:00,2021-10-22 22:00:00,41.125460813223,163250.05975675883
2021-10-22 23:00:00,2021-10-22 23:00:00,39.604872629113146,157292.59719200226
2021-10-23 00:00:00,2021-10-23 00:00:00,33.99375926422876,135974.00787341743
2021-10-23 01:00:00,2021-10-23 01:00:00,34.17489176994756,136942.99739595922
2021-10-23 02:00:00,2021-10-23 02:00:00,32.26781847378318,129952.8697550627
2021-10-23 03:00:00,2021-10-23 03:00:00,28.959440648683604,116501.44586118814
2021-10-23 04:00:00,2021-10-23 04:00:00,29.66529060887317,119732.70858753532
2021-10-23 05:00:00,2021-10-23 05:00:00,33.56684961608723,134629.04631613745
2021-10-23 06:00:00,2021-10-23 06:00:00,31.88888594178555,128486.05428232971
2021-10-23 07:00:00,2021-10-23 07:00:00,37.74813106055424,151478.3440165681
2021-10-23 08:00:00,2021-10-23 08:00:00,30.043093582994487,120841.2717576146
2021-10-23 09:00:00,2021-10-23 09:00:00,33.81775793171083,135193.55470199947
2021-10-23 10:00:00,2021-10-23 10:00:00,32.728001183863995,129383.90193785971
2021-10-23 11:00:00,2021-10-23 11:00:00,36.537598102474334,147600.08691460834
2021-10-23 12:00:00,2021-10-23 12:00:00,32.59151667798237,131652.34836962572
2021-10-23 13:00:00,2021-10-23 13:00:00,31.185387420335207,125632.64974949032
2021-10-23 14:00:00,2021-10-23 14:00:00,46.74272441994876,188141.10661837872
2021-10-23 15:00:00,2021-10-23 15:00:00,112.1094462955833,458146.17623583256
2021-10-23 16:00:00,2021-10-23 16:00:00,48.77691583523257,199294.10246196832
2021-10-23 17:00:00,2021-10-23 17:00:00,41.93364176226038,172164.91032349633
2021-10-23 18:00:00,2021-10-23 18:00:00,40.88450885157789,168167.55280805408
2021-10-23 19:00:00,2021-10-23 19:00:00,39.49846270928997,161308.49124910543
2021-10-23 20:00:00,2021-10-23 20:00:00,38.537163002639886,157572.34608399388
2021-10-23 21:00:00,2021-10-23 21:00:00,39.42109592369066,161281.40496459213
2021-10-23 22:00:00,2021-10-23 22:00:00,49.40517387534749,203415.06711732445
2021-10-23 23:00:00,2021-10-23 23:00:00,39.3820434025516,164126.81829193223
2021-10-24 00:00:00,2021-10-24 00:00:00,39.92526446061396,165337.08444575497
2021-10-24 01:00:00,2021-10-24 01:00:00,46.754739438739726,193122.3682703715
2021-10-24 02:00:00,2021-10-24 02:00:00,35.08330875004463,145248.8323888414
2021-10-24 03:00:00,2021-10-24 03:00:00,31.145854971693502,128732.16204563716
2021-10-24 04:00:00,2021-10-24 04:00:00,29.60169053091495,121589.1534845449
2021-10-24 05:00:00,2021-10-24 05:00:00,30.861766912070443,126862.41050876412
2021-10-24 06:00:00,2021-10-24 06:00:00,35.25689311679714,144206.39170138992
2021-10-24 07:00:00,2021-10-24 07:00:00,36.827326616441454,150795.20959714294
2021-10-24 08:00:00,2021-10-24 08:00:00,44.19562566443806,179959.5928825967
2021-10-24 09:00:00,2021-10-24 09:00:00,31.496747934269926,128885.9161704924
2021-10-24 10:00:00,2021-10-24 10:00:00,39.48744775309723,161510.6575638776
2021-10-24 11:00:00,2021-10-24 11:00:00,48.95227437954305,197072.93215555532
2021-10-24 12:00:00,2021-10-24 12:00:00,41.4730639826181,167491.99300428724
2021-10-24 13:00:00,2021-10-24 13:00:00,40.88461743130079,165453.7162843793
2021-10-24 14:00:00,2021-10-24 14:00:00,39.30847398054825,158098.00423141874
2021-10-24 15:00:00,2021-10-24 15:00:00,50.47009687081692,201886.7828288465
2021-10-24 16:00:00,2021-10-24 16:00:00,63.38808354006146,255452.4386623603
2021-10-24 17:00:00,2021-10-24 17:00:00,48.4405774002898,194927.35131000035
2021-10-24 18:00:00,2021-10-24 18:00:00,75.85756990839376,303077.33195671317
2021-10-24 19:00:00,2021-10-24 19:00:00,57.2313151029545,231434.35559281276
2021-10-24 20:00:00,2021-10-24 20:00:00,55.97197215300538,227570.9398119018
2021-10-24 21:00:00,2021-10-24 21:00:00,58.83004567119817,239974.42920546615
2021-10-24 22:00:00,2021-10-24 22:00:00,50.16127428761675,204356.3800243492
2021-10-24 23:00:00,2021-10-24 23:00:00,49.49880349130131,202075.85088599232
2021-10-25 00:00:00,2021-10-25 00:00:00,44.65137390606676,184502.353198118
2021-10-25 01:00:00,2021-10-25 01:00:00,48.138540114389045,198276.2167310961
2021-10-25 02:00:00,2021-10-25 02:00:00,48.46499410095535,200317.53996952032
2021-10-25 03:00:00,2021-10-25 03:00:00,43.85258072606337,181336.30134089905
2021-10-25 04:00:00,2021-10-25 04:00:00,35.045706445063786,145369.08718361807
2021-10-25 05:00:00,2021-10-25 05:00:00,41.27123463732554,170211.1441407644
2021-10-25 06:00:00,2021-10-25 06:00:00,37.242649194718254,153566.79721879846
2021-10-25 07:00:00,2021-10-25 07:00:00,39.56431020797185,164149.5330212401
2021-10-25 08:00:00,2021-10-25 08:00:00,42.181872752053195,173918.92420232133
2021-10-25 09:00:00,2021-10-25 09:00:00,38.65236584310199,159807.4632654803
2021-10-25 10:00:00,2021-10-25 10:00:00,35.02206374890796,144616.4880369913
