start_time,datetime,funding_rates
2024-03-01 05:00:00,2024-03-01 05:00:00,0.0548869
2024-03-01 06:00:00,2024-03-01 06:00:00,0.05182525
2024-03-01 07:00:00,2024-03-01 07:00:00,0.04367883
2024-03-01 08:00:00,2024-03-01 08:00:00,0.03895905
2024-03-01 09:00:00,2024-03-01 09:00:00,0.04048663
2024-03-01 10:00:00,2024-03-01 10:00:00,0.04140897
2024-03-01 11:00:00,2024-03-01 11:00:00,0.04290062
2024-03-01 12:00:00,2024-03-01 12:00:00,0.04722117
2024-03-01 13:00:00,2024-03-01 13:00:00,0.05034323
2024-03-01 14:00:00,2024-03-01 14:00:00,0.05289157
2024-03-01 15:00:00,2024-03-01 15:00:00,0.05357612
2024-03-01 16:00:00,2024-03-01 16:00:00,0.05328105
2024-03-01 17:00:00,2024-03-01 17:00:00,0.0536902
2024-03-01 18:00:00,2024-03-01 18:00:00,0.05452053
2024-03-01 19:00:00,2024-03-01 19:00:00,0.05506742
2024-03-01 20:00:00,2024-03-01 20:00:00,0.05398207
2024-03-01 21:00:00,2024-03-01 21:00:00,0.05478332
2024-03-01 22:00:00,2024-03-01 22:00:00,0.05353915
2024-03-01 23:00:00,2024-03-01 23:00:00,0.05097217
2024-03-02 00:00:00,2024-03-02 00:00:00,0.04975232
2024-03-02 01:00:00,2024-03-02 01:00:00,0.05339562
2024-03-02 02:00:00,2024-03-02 02:00:00,0.05484298
2024-03-02 03:00:00,2024-03-02 03:00:00,0.054517
2024-03-02 04:00:00,2024-03-02 04:00:00,0.0523953
2024-03-02 05:00:00,2024-03-02 05:00:00,0.04918352
2024-03-02 06:00:00,2024-03-02 06:00:00,0.05202423
2024-03-02 07:00:00,2024-03-02 07:00:00,0.05792165
2024-03-02 08:00:00,2024-03-02 08:00:00,0.05800333
2024-03-02 09:00:00,2024-03-02 09:00:00,0.05953302
2024-03-02 10:00:00,2024-03-02 10:00:00,0.06211848
2024-03-02 11:00:00,2024-03-02 11:00:00,0.06614665
2024-03-02 12:00:00,2024-03-02 12:00:00,0.06880665
2024-03-02 13:00:00,2024-03-02 13:00:00,0.06835137
2024-03-02 14:00:00,2024-03-02 14:00:00,0.06377288
2024-03-02 15:00:00,2024-03-02 15:00:00,0.05764528
2024-03-02 16:00:00,2024-03-02 16:00:00,0.05586272
2024-03-02 17:00:00,2024-03-02 17:00:00,0.05895592
2024-03-02 18:00:00,2024-03-02 18:00:00,0.05900717
2024-03-02 19:00:00,2024-03-02 19:00:00,0.05822467
2024-03-02 20:00:00,2024-03-02 20:00:00,0.05564373
2024-03-02 21:00:00,2024-03-02 21:00:00,0.05007773
2024-03-02 22:00:00,2024-03-02 22:00:00,0.04482197
2024-03-02 23:00:00,2024-03-02 23:00:00,0.0404366
2024-03-03 00:00:00,2024-03-03 00:00:00,0.0395188
2024-03-03 01:00:00,2024-03-03 01:00:00,0.04150962
2024-03-03 02:00:00,2024-03-03 02:00:00,0.04329683
2024-03-03 03:00:00,2024-03-03 03:00:00,0.04518688
2024-03-03 04:00:00,2024-03-03 04:00:00,0.04849438
2024-03-03 05:00:00,2024-03-03 05:00:00,0.05060768
2024-03-03 06:00:00,2024-03-03 06:00:00,0.04784582
2024-03-03 07:00:00,2024-03-03 07:00:00,0.04211103
2024-03-03 08:00:00,2024-03-03 08:00:00,0.0371438
2024-03-03 09:00:00,2024-03-03 09:00:00,0.036164
2024-03-03 10:00:00,2024-03-03 10:00:00,0.03586747
2024-03-03 11:00:00,2024-03-03 11:00:00,0.03598962
2024-03-03 12:00:00,2024-03-03 12:00:00,0.03971538
2024-03-03 13:00:00,2024-03-03 13:00:00,0.04440133
2024-03-03 14:00:00,2024-03-03 14:00:00,0.04413622
2024-03-03 15:00:00,2024-03-03 15:00:00,0.03949265
2024-03-03 16:00:00,2024-03-03 16:00:00,0.03811238
2024-03-03 17:00:00,2024-03-03 17:00:00,0.04587477
2024-03-03 18:00:00,2024-03-03 18:00:00,0.0468788
2024-03-03 19:00:00,2024-03-03 19:00:00,0.0473901
2024-03-03 20:00:00,2024-03-03 20:00:00,0.047059
2024-03-03 21:00:00,2024-03-03 21:00:00,0.04592233
2024-03-03 22:00:00,2024-03-03 22:00:00,0.04290853
2024-03-03 23:00:00,2024-03-03 23:00:00,0.04153035
2024-03-04 00:00:00,2024-03-04 00:00:00,0.04730395
2024-03-04 01:00:00,2024-03-04 01:00:00,0.05635452
2024-03-04 02:00:00,2024-03-04 02:00:00,0.0600268
2024-03-04 03:00:00,2024-03-04 03:00:00,0.06312515
2024-03-04 04:00:00,2024-03-04 04:00:00,0.06115763
2024-03-04 05:00:00,2024-03-04 05:00:00,0.0548597
2024-03-04 06:00:00,2024-03-04 06:00:00,0.04382468
2024-03-04 07:00:00,2024-03-04 07:00:00,0.03412898
2024-03-04 08:00:00,2024-03-04 08:00:00,0.0288029
2024-03-04 09:00:00,2024-03-04 09:00:00,0.03392747
2024-03-04 10:00:00,2024-03-04 10:00:00,0.04087642
2024-03-04 11:00:00,2024-03-04 11:00:00,0.04246555
2024-03-04 12:00:00,2024-03-04 12:00:00,0.04373703
2024-03-04 13:00:00,2024-03-04 13:00:00,0.04500808
2024-03-04 14:00:00,2024-03-04 14:00:00,0.0436172
2024-03-04 15:00:00,2024-03-04 15:00:00,0.04792473
2024-03-04 16:00:00,2024-03-04 16:00:00,0.04946507
2024-03-04 17:00:00,2024-03-04 17:00:00,0.0466943
2024-03-04 18:00:00,2024-03-04 18:00:00,0.04419703
2024-03-04 19:00:00,2024-03-04 19:00:00,0.04941365
2024-03-04 20:00:00,2024-03-04 20:00:00,0.05233063
2024-03-04 21:00:00,2024-03-04 21:00:00,0.05080505
2024-03-04 22:00:00,2024-03-04 22:00:00,0.0436712
2024-03-04 23:00:00,2024-03-04 23:00:00,0.03937848
2024-03-05 00:00:00,2024-03-05 00:00:00,0.03855658
2024-03-05 01:00:00,2024-03-05 01:00:00,0.04081572
2024-03-05 02:00:00,2024-03-05 02:00:00,0.04663847
2024-03-05 03:00:00,2024-03-05 03:00:00,0.04974938
2024-03-05 04:00:00,2024-03-05 04:00:00,0.06747603
2024-03-05 05:00:00,2024-03-05 05:00:00,0.08879815
2024-03-05 06:00:00,2024-03-05 06:00:00,0.10539098
2024-03-05 07:00:00,2024-03-05 07:00:00,0.10482512
2024-03-05 08:00:00,2024-03-05 08:00:00,0.10194828
2024-03-05 09:00:00,2024-03-05 09:00:00,0.10359257
2024-03-05 10:00:00,2024-03-05 10:00:00,0.10805492
2024-03-05 11:00:00,2024-03-05 11:00:00,0.11643747
2024-03-05 12:00:00,2024-03-05 12:00:00,0.12179552
2024-03-05 13:00:00,2024-03-05 13:00:00,0.11302882
2024-03-05 14:00:00,2024-03-05 14:00:00,0.09588733
2024-03-05 15:00:00,2024-03-05 15:00:00,0.08470853
2024-03-05 16:00:00,2024-03-05 16:00:00,0.07861208
2024-03-05 17:00:00,2024-03-05 17:00:00,0.0810693
2024-03-05 18:00:00,2024-03-05 18:00:00,0.08525262
2024-03-05 19:00:00,2024-03-05 19:00:00,0.08120098
2024-03-05 20:00:00,2024-03-05 20:00:00,0.06787388
2024-03-05 21:00:00,2024-03-05 21:00:00,0.05394635
2024-03-05 22:00:00,2024-03-05 22:00:00,0.04081843
2024-03-05 23:00:00,2024-03-05 23:00:00,0.02658002
2024-03-06 00:00:00,2024-03-06 00:00:00,0.01675293
2024-03-06 01:00:00,2024-03-06 01:00:00,0.01087442
2024-03-06 02:00:00,2024-03-06 02:00:00,0.0100086
2024-03-06 03:00:00,2024-03-06 03:00:00,0.01075743
2024-03-06 04:00:00,2024-03-06 04:00:00,0.01456995
2024-03-06 05:00:00,2024-03-06 05:00:00,0.02360885
2024-03-06 06:00:00,2024-03-06 06:00:00,0.032332
2024-03-06 07:00:00,2024-03-06 07:00:00,0.03764007
2024-03-06 08:00:00,2024-03-06 08:00:00,0.04129047
2024-03-06 09:00:00,2024-03-06 09:00:00,0.0472071
2024-03-06 10:00:00,2024-03-06 10:00:00,0.05191863
2024-03-06 11:00:00,2024-03-06 11:00:00,0.05587665
2024-03-06 12:00:00,2024-03-06 12:00:00,0.05587858
2024-03-06 13:00:00,2024-03-06 13:00:00,0.05478435
2024-03-06 14:00:00,2024-03-06 14:00:00,0.0518614
2024-03-06 15:00:00,2024-03-06 15:00:00,0.04472317
2024-03-06 16:00:00,2024-03-06 16:00:00,0.03845688
2024-03-06 17:00:00,2024-03-06 17:00:00,0.03505992
2024-03-06 18:00:00,2024-03-06 18:00:00,0.03409105
2024-03-06 19:00:00,2024-03-06 19:00:00,0.03384767
2024-03-06 20:00:00,2024-03-06 20:00:00,0.03557663
2024-03-06 21:00:00,2024-03-06 21:00:00,0.03710625
2024-03-06 22:00:00,2024-03-06 22:00:00,0.03825945
2024-03-06 23:00:00,2024-03-06 23:00:00,0.03697927
2024-03-07 00:00:00,2024-03-07 00:00:00,0.035845
2024-03-07 01:00:00,2024-03-07 01:00:00,0.03729773
2024-03-07 02:00:00,2024-03-07 02:00:00,0.03929303
2024-03-07 03:00:00,2024-03-07 03:00:00,0.0408742
2024-03-07 04:00:00,2024-03-07 04:00:00,0.04265478
2024-03-07 05:00:00,2024-03-07 05:00:00,0.04291612
2024-03-07 06:00:00,2024-03-07 06:00:00,0.04100075
2024-03-07 07:00:00,2024-03-07 07:00:00,0.0398465
2024-03-07 08:00:00,2024-03-07 08:00:00,0.03847255
2024-03-07 09:00:00,2024-03-07 09:00:00,0.03706003
2024-03-07 10:00:00,2024-03-07 10:00:00,0.03714112
2024-03-07 11:00:00,2024-03-07 11:00:00,0.03774057
2024-03-07 12:00:00,2024-03-07 12:00:00,0.03970022
2024-03-07 13:00:00,2024-03-07 13:00:00,0.03962193
2024-03-07 14:00:00,2024-03-07 14:00:00,0.04226713
2024-03-07 15:00:00,2024-03-07 15:00:00,0.04324127
2024-03-07 16:00:00,2024-03-07 16:00:00,0.04461863
2024-03-07 17:00:00,2024-03-07 17:00:00,0.04459932
2024-03-07 18:00:00,2024-03-07 18:00:00,0.0443018
2024-03-07 19:00:00,2024-03-07 19:00:00,0.04244193
2024-03-07 20:00:00,2024-03-07 20:00:00,0.04241335
2024-03-07 21:00:00,2024-03-07 21:00:00,0.04628623
2024-03-07 22:00:00,2024-03-07 22:00:00,0.04684597
2024-03-07 23:00:00,2024-03-07 23:00:00,0.0442862
2024-03-08 00:00:00,2024-03-08 00:00:00,0.04338273
2024-03-08 01:00:00,2024-03-08 01:00:00,0.048342
2024-03-08 02:00:00,2024-03-08 02:00:00,0.05332053
2024-03-08 03:00:00,2024-03-08 03:00:00,0.0559809
2024-03-08 04:00:00,2024-03-08 04:00:00,0.05649568
2024-03-08 05:00:00,2024-03-08 05:00:00,0.0557397
2024-03-08 06:00:00,2024-03-08 06:00:00,0.05412273
2024-03-08 07:00:00,2024-03-08 07:00:00,0.05521562
2024-03-08 08:00:00,2024-03-08 08:00:00,0.05979808
2024-03-08 09:00:00,2024-03-08 09:00:00,0.06322623
2024-03-08 10:00:00,2024-03-08 10:00:00,0.06326803
2024-03-08 11:00:00,2024-03-08 11:00:00,0.06091295
2024-03-08 12:00:00,2024-03-08 12:00:00,0.05784807
2024-03-08 13:00:00,2024-03-08 13:00:00,0.05562127
2024-03-08 14:00:00,2024-03-08 14:00:00,0.05228625
2024-03-08 15:00:00,2024-03-08 15:00:00,0.04895758
2024-03-08 16:00:00,2024-03-08 16:00:00,0.04822588
2024-03-08 17:00:00,2024-03-08 17:00:00,0.04785727
2024-03-08 18:00:00,2024-03-08 18:00:00,0.04906063
2024-03-08 19:00:00,2024-03-08 19:00:00,0.04778048
2024-03-08 20:00:00,2024-03-08 20:00:00,0.04585837
2024-03-08 21:00:00,2024-03-08 21:00:00,0.04520562
2024-03-08 22:00:00,2024-03-08 22:00:00,0.04269385
2024-03-08 23:00:00,2024-03-08 23:00:00,0.03651995
2024-03-09 00:00:00,2024-03-09 00:00:00,0.03169977
2024-03-09 01:00:00,2024-03-09 01:00:00,0.02950488
2024-03-09 02:00:00,2024-03-09 02:00:00,0.02878273
2024-03-09 03:00:00,2024-03-09 03:00:00,0.02940162
2024-03-09 04:00:00,2024-03-09 04:00:00,0.03005477
2024-03-09 05:00:00,2024-03-09 05:00:00,0.0312686
2024-03-09 06:00:00,2024-03-09 06:00:00,0.03426387
2024-03-09 07:00:00,2024-03-09 07:00:00,0.03645797
2024-03-09 08:00:00,2024-03-09 08:00:00,0.03722452
2024-03-09 09:00:00,2024-03-09 09:00:00,0.0393488
2024-03-09 10:00:00,2024-03-09 10:00:00,0.0402144
2024-03-09 11:00:00,2024-03-09 11:00:00,0.03855853
2024-03-09 12:00:00,2024-03-09 12:00:00,0.03674973
2024-03-09 13:00:00,2024-03-09 13:00:00,0.03559485
2024-03-09 14:00:00,2024-03-09 14:00:00,0.0349403
2024-03-09 15:00:00,2024-03-09 15:00:00,0.03507293
2024-03-09 16:00:00,2024-03-09 16:00:00,0.0356182
2024-03-09 17:00:00,2024-03-09 17:00:00,0.03446207
2024-03-09 18:00:00,2024-03-09 18:00:00,0.03332357
2024-03-09 19:00:00,2024-03-09 19:00:00,0.03386273
2024-03-09 20:00:00,2024-03-09 20:00:00,0.03460488
2024-03-09 21:00:00,2024-03-09 21:00:00,0.03425662
2024-03-09 22:00:00,2024-03-09 22:00:00,0.035201
2024-03-09 23:00:00,2024-03-09 23:00:00,0.03518585
2024-03-10 00:00:00,2024-03-10 00:00:00,0.03485907
2024-03-10 01:00:00,2024-03-10 01:00:00,0.0369071
2024-03-10 02:00:00,2024-03-10 02:00:00,0.04192987
2024-03-10 03:00:00,2024-03-10 03:00:00,0.04387032
2024-03-10 04:00:00,2024-03-10 04:00:00,0.0453155
2024-03-10 05:00:00,2024-03-10 05:00:00,0.04964763
2024-03-10 06:00:00,2024-03-10 06:00:00,0.05066797
2024-03-10 07:00:00,2024-03-10 07:00:00,0.05012015
2024-03-10 08:00:00,2024-03-10 08:00:00,0.05022592
2024-03-10 09:00:00,2024-03-10 09:00:00,0.05208758
2024-03-10 10:00:00,2024-03-10 10:00:00,0.05469553
2024-03-10 11:00:00,2024-03-10 11:00:00,0.05379495
2024-03-10 12:00:00,2024-03-10 12:00:00,0.05126928
2024-03-10 13:00:00,2024-03-10 13:00:00,0.04646187
2024-03-10 14:00:00,2024-03-10 14:00:00,0.04012355
2024-03-10 15:00:00,2024-03-10 15:00:00,0.03292275
2024-03-10 16:00:00,2024-03-10 16:00:00,0.02879812
2024-03-10 17:00:00,2024-03-10 17:00:00,0.02796458
2024-03-10 18:00:00,2024-03-10 18:00:00,0.02874073
2024-03-10 19:00:00,2024-03-10 19:00:00,0.03056115
2024-03-10 20:00:00,2024-03-10 20:00:00,0.03226472
2024-03-10 21:00:00,2024-03-10 21:00:00,0.03321143
2024-03-10 22:00:00,2024-03-10 22:00:00,0.032486
2024-03-10 23:00:00,2024-03-10 23:00:00,0.03063393
2024-03-11 00:00:00,2024-03-11 00:00:00,0.02935257
2024-03-11 01:00:00,2024-03-11 01:00:00,0.02841657
2024-03-11 02:00:00,2024-03-11 02:00:00,0.02763918
2024-03-11 03:00:00,2024-03-11 03:00:00,0.02749837
2024-03-11 04:00:00,2024-03-11 04:00:00,0.02830798
2024-03-11 05:00:00,2024-03-11 05:00:00,0.0299947
2024-03-11 06:00:00,2024-03-11 06:00:00,0.03077632
2024-03-11 07:00:00,2024-03-11 07:00:00,0.04462917
2024-03-11 08:00:00,2024-03-11 08:00:00,0.08530725
2024-03-11 09:00:00,2024-03-11 09:00:00,0.10699473
2024-03-11 10:00:00,2024-03-11 10:00:00,0.12065387
2024-03-11 11:00:00,2024-03-11 11:00:00,0.12331365
2024-03-11 12:00:00,2024-03-11 12:00:00,0.11770825
2024-03-11 13:00:00,2024-03-11 13:00:00,0.10622675
2024-03-11 14:00:00,2024-03-11 14:00:00,0.08977872
2024-03-11 15:00:00,2024-03-11 15:00:00,0.07251752
2024-03-11 16:00:00,2024-03-11 16:00:00,0.05844385
2024-03-11 17:00:00,2024-03-11 17:00:00,0.0522374
2024-03-11 18:00:00,2024-03-11 18:00:00,0.05355967
2024-03-11 19:00:00,2024-03-11 19:00:00,0.05596277
2024-03-11 20:00:00,2024-03-11 20:00:00,0.05703952
2024-03-11 21:00:00,2024-03-11 21:00:00,0.05824592
2024-03-11 22:00:00,2024-03-11 22:00:00,0.06092902
2024-03-11 23:00:00,2024-03-11 23:00:00,0.06558393
2024-03-12 00:00:00,2024-03-12 00:00:00,0.07121417
2024-03-12 01:00:00,2024-03-12 01:00:00,0.07307088
2024-03-12 02:00:00,2024-03-12 02:00:00,0.07248372
2024-03-12 03:00:00,2024-03-12 03:00:00,0.0717722
2024-03-12 04:00:00,2024-03-12 04:00:00,0.06639313
2024-03-12 05:00:00,2024-03-12 05:00:00,0.05986898
2024-03-12 06:00:00,2024-03-12 06:00:00,0.05099203
2024-03-12 07:00:00,2024-03-12 07:00:00,0.04147247
2024-03-12 08:00:00,2024-03-12 08:00:00,0.03533473
2024-03-12 09:00:00,2024-03-12 09:00:00,0.03461045
2024-03-12 10:00:00,2024-03-12 10:00:00,0.0367088
2024-03-12 11:00:00,2024-03-12 11:00:00,0.03994975
2024-03-12 12:00:00,2024-03-12 12:00:00,0.04365793
2024-03-12 13:00:00,2024-03-12 13:00:00,0.04648733
2024-03-12 14:00:00,2024-03-12 14:00:00,0.04765033
2024-03-12 15:00:00,2024-03-12 15:00:00,0.0476079
2024-03-12 16:00:00,2024-03-12 16:00:00,0.04798712
2024-03-12 17:00:00,2024-03-12 17:00:00,0.04641528
2024-03-12 18:00:00,2024-03-12 18:00:00,0.04498295
2024-03-12 19:00:00,2024-03-12 19:00:00,0.04406357
2024-03-12 20:00:00,2024-03-12 20:00:00,0.04607703
2024-03-12 21:00:00,2024-03-12 21:00:00,0.0481206
2024-03-12 22:00:00,2024-03-12 22:00:00,0.04941083
2024-03-12 23:00:00,2024-03-12 23:00:00,0.04749483
2024-03-13 00:00:00,2024-03-13 00:00:00,0.04764843
2024-03-13 01:00:00,2024-03-13 01:00:00,0.048747
2024-03-13 02:00:00,2024-03-13 02:00:00,0.05046548
2024-03-13 03:00:00,2024-03-13 03:00:00,0.04918615
2024-03-13 04:00:00,2024-03-13 04:00:00,0.04920185
2024-03-13 05:00:00,2024-03-13 05:00:00,0.05089958
2024-03-13 06:00:00,2024-03-13 06:00:00,0.05305468
2024-03-13 07:00:00,2024-03-13 07:00:00,0.0577491
2024-03-13 08:00:00,2024-03-13 08:00:00,0.06469737
2024-03-13 09:00:00,2024-03-13 09:00:00,0.06779392
2024-03-13 10:00:00,2024-03-13 10:00:00,0.0682735
2024-03-13 11:00:00,2024-03-13 11:00:00,0.06843488
2024-03-13 12:00:00,2024-03-13 12:00:00,0.06689497
2024-03-13 13:00:00,2024-03-13 13:00:00,0.06243015
2024-03-13 14:00:00,2024-03-13 14:00:00,0.05461258
2024-03-13 15:00:00,2024-03-13 15:00:00,0.04792452
2024-03-13 16:00:00,2024-03-13 16:00:00,0.04356293
2024-03-13 17:00:00,2024-03-13 17:00:00,0.04382088
2024-03-13 18:00:00,2024-03-13 18:00:00,0.04401333
2024-03-13 19:00:00,2024-03-13 19:00:00,0.04451812
2024-03-13 20:00:00,2024-03-13 20:00:00,0.04366773
2024-03-13 21:00:00,2024-03-13 21:00:00,0.04234588
2024-03-13 22:00:00,2024-03-13 22:00:00,0.0431269
2024-03-13 23:00:00,2024-03-13 23:00:00,0.04182448
2024-03-14 00:00:00,2024-03-14 00:00:00,0.04137358
2024-03-14 01:00:00,2024-03-14 01:00:00,0.04124705
2024-03-14 02:00:00,2024-03-14 02:00:00,0.04429242
2024-03-14 03:00:00,2024-03-14 03:00:00,0.04860007
2024-03-14 04:00:00,2024-03-14 04:00:00,0.05135282
2024-03-14 05:00:00,2024-03-14 05:00:00,0.05008458
2024-03-14 06:00:00,2024-03-14 06:00:00,0.04917207
2024-03-14 07:00:00,2024-03-14 07:00:00,0.05039852
2024-03-14 08:00:00,2024-03-14 08:00:00,0.05175295
2024-03-14 09:00:00,2024-03-14 09:00:00,0.05464025
2024-03-14 10:00:00,2024-03-14 10:00:00,0.05676315
2024-03-14 11:00:00,2024-03-14 11:00:00,0.05662447
2024-03-14 12:00:00,2024-03-14 12:00:00,0.05507483
2024-03-14 13:00:00,2024-03-14 13:00:00,0.0525776
2024-03-14 14:00:00,2024-03-14 14:00:00,0.0476305
2024-03-14 15:00:00,2024-03-14 15:00:00,0.03951588
2024-03-14 16:00:00,2024-03-14 16:00:00,0.0348768
2024-03-14 17:00:00,2024-03-14 17:00:00,0.03819027
2024-03-14 18:00:00,2024-03-14 18:00:00,0.04113523
2024-03-14 19:00:00,2024-03-14 19:00:00,0.04027892
2024-03-14 20:00:00,2024-03-14 20:00:00,0.04311832
2024-03-14 21:00:00,2024-03-14 21:00:00,0.04427727
2024-03-14 22:00:00,2024-03-14 22:00:00,0.04478193
2024-03-14 23:00:00,2024-03-14 23:00:00,0.04212448
2024-03-15 00:00:00,2024-03-15 00:00:00,0.04038152
2024-03-15 01:00:00,2024-03-15 01:00:00,0.04058735
2024-03-15 02:00:00,2024-03-15 02:00:00,0.04238212
2024-03-15 03:00:00,2024-03-15 03:00:00,0.03965852
2024-03-15 04:00:00,2024-03-15 04:00:00,0.0347084
2024-03-15 05:00:00,2024-03-15 05:00:00,0.03058247
2024-03-15 06:00:00,2024-03-15 06:00:00,0.02767052
2024-03-15 07:00:00,2024-03-15 07:00:00,0.02490478
2024-03-15 08:00:00,2024-03-15 08:00:00,0.02250413
2024-03-15 09:00:00,2024-03-15 09:00:00,0.02146865
2024-03-15 10:00:00,2024-03-15 10:00:00,0.02346465
2024-03-15 11:00:00,2024-03-15 11:00:00,0.02718983
2024-03-15 12:00:00,2024-03-15 12:00:00,0.03318948
2024-03-15 13:00:00,2024-03-15 13:00:00,0.03633583
2024-03-15 14:00:00,2024-03-15 14:00:00,0.0365334
2024-03-15 15:00:00,2024-03-15 15:00:00,0.0349275
2024-03-15 16:00:00,2024-03-15 16:00:00,0.03471755
2024-03-15 17:00:00,2024-03-15 17:00:00,0.03599937
2024-03-15 18:00:00,2024-03-15 18:00:00,0.03502587
2024-03-15 19:00:00,2024-03-15 19:00:00,0.03370148
2024-03-15 20:00:00,2024-03-15 20:00:00,0.02619548
2024-03-15 21:00:00,2024-03-15 21:00:00,0.02240412
2024-03-15 22:00:00,2024-03-15 22:00:00,0.02060522
2024-03-15 23:00:00,2024-03-15 23:00:00,0.01978278
2024-03-16 00:00:00,2024-03-16 00:00:00,0.01966567
2024-03-16 01:00:00,2024-03-16 01:00:00,0.02321208
2024-03-16 02:00:00,2024-03-16 02:00:00,0.02754183
2024-03-16 03:00:00,2024-03-16 03:00:00,0.03095673
2024-03-16 04:00:00,2024-03-16 04:00:00,0.03246778
2024-03-16 05:00:00,2024-03-16 05:00:00,0.03175865
2024-03-16 06:00:00,2024-03-16 06:00:00,0.02994308
2024-03-16 07:00:00,2024-03-16 07:00:00,0.02828658
2024-03-16 08:00:00,2024-03-16 08:00:00,0.02771547
2024-03-16 09:00:00,2024-03-16 09:00:00,0.02876055
2024-03-16 10:00:00,2024-03-16 10:00:00,0.0304099
2024-03-16 11:00:00,2024-03-16 11:00:00,0.03235327
2024-03-16 12:00:00,2024-03-16 12:00:00,0.03348493
2024-03-16 13:00:00,2024-03-16 13:00:00,0.0337886
2024-03-16 14:00:00,2024-03-16 14:00:00,0.03257845
2024-03-16 15:00:00,2024-03-16 15:00:00,0.03038615
2024-03-16 16:00:00,2024-03-16 16:00:00,0.02843757
2024-03-16 17:00:00,2024-03-16 17:00:00,0.02826092
2024-03-16 18:00:00,2024-03-16 18:00:00,0.0278222
2024-03-16 19:00:00,2024-03-16 19:00:00,0.02735032
2024-03-16 20:00:00,2024-03-16 20:00:00,0.0255498
2024-03-16 21:00:00,2024-03-16 21:00:00,0.02161085
2024-03-16 22:00:00,2024-03-16 22:00:00,0.01716443
2024-03-16 23:00:00,2024-03-16 23:00:00,0.0139851
2024-03-17 00:00:00,2024-03-17 00:00:00,0.01309157
2024-03-17 01:00:00,2024-03-17 01:00:00,0.01435048
2024-03-17 02:00:00,2024-03-17 02:00:00,0.01733462
2024-03-17 03:00:00,2024-03-17 03:00:00,0.01922373
2024-03-17 04:00:00,2024-03-17 04:00:00,0.02047383
2024-03-17 05:00:00,2024-03-17 05:00:00,0.02032588
2024-03-17 06:00:00,2024-03-17 06:00:00,0.01819983
2024-03-17 07:00:00,2024-03-17 07:00:00,0.01369628
2024-03-17 08:00:00,2024-03-17 08:00:00,0.01176915
2024-03-17 09:00:00,2024-03-17 09:00:00,0.01371153
2024-03-17 10:00:00,2024-03-17 10:00:00,0.01701587
2024-03-17 11:00:00,2024-03-17 11:00:00,0.02096295
2024-03-17 12:00:00,2024-03-17 12:00:00,0.02578815
2024-03-17 13:00:00,2024-03-17 13:00:00,0.03073247
2024-03-17 14:00:00,2024-03-17 14:00:00,0.03331638
2024-03-17 15:00:00,2024-03-17 15:00:00,0.03203632
2024-03-17 16:00:00,2024-03-17 16:00:00,0.02824202
2024-03-17 17:00:00,2024-03-17 17:00:00,0.02558525
2024-03-17 18:00:00,2024-03-17 18:00:00,0.02256287
2024-03-17 19:00:00,2024-03-17 19:00:00,0.0196876
2024-03-17 20:00:00,2024-03-17 20:00:00,0.01792332
2024-03-17 21:00:00,2024-03-17 21:00:00,0.01642672
2024-03-17 22:00:00,2024-03-17 22:00:00,0.01665622
2024-03-17 23:00:00,2024-03-17 23:00:00,0.0167737
2024-03-18 00:00:00,2024-03-18 00:00:00,0.01837433
2024-03-18 01:00:00,2024-03-18 01:00:00,0.02127225
2024-03-18 02:00:00,2024-03-18 02:00:00,0.02488132
2024-03-18 03:00:00,2024-03-18 03:00:00,0.02734273
2024-03-18 04:00:00,2024-03-18 04:00:00,0.03053532
2024-03-18 05:00:00,2024-03-18 05:00:00,0.03214522
2024-03-18 06:00:00,2024-03-18 06:00:00,0.03145987
2024-03-18 07:00:00,2024-03-18 07:00:00,0.02839292
2024-03-18 08:00:00,2024-03-18 08:00:00,0.02489868
2024-03-18 09:00:00,2024-03-18 09:00:00,0.02293997
2024-03-18 10:00:00,2024-03-18 10:00:00,0.0225778
2024-03-18 11:00:00,2024-03-18 11:00:00,0.02488475
2024-03-18 12:00:00,2024-03-18 12:00:00,0.02691902
2024-03-18 13:00:00,2024-03-18 13:00:00,0.02748763
2024-03-18 14:00:00,2024-03-18 14:00:00,0.0274167
2024-03-18 15:00:00,2024-03-18 15:00:00,0.02868358
2024-03-18 16:00:00,2024-03-18 16:00:00,0.0316933
2024-03-18 17:00:00,2024-03-18 17:00:00,0.03299598
2024-03-18 18:00:00,2024-03-18 18:00:00,0.03479097
2024-03-18 19:00:00,2024-03-18 19:00:00,0.0343884
2024-03-18 20:00:00,2024-03-18 20:00:00,0.03479945
2024-03-18 21:00:00,2024-03-18 21:00:00,0.03438285
2024-03-18 22:00:00,2024-03-18 22:00:00,0.03214548
2024-03-18 23:00:00,2024-03-18 23:00:00,0.02973525
2024-03-19 00:00:00,2024-03-19 00:00:00,0.02764577
2024-03-19 01:00:00,2024-03-19 01:00:00,0.02250482
2024-03-19 02:00:00,2024-03-19 02:00:00,0.01870077
2024-03-19 03:00:00,2024-03-19 03:00:00,0.01765312
2024-03-19 04:00:00,2024-03-19 04:00:00,0.0189163
2024-03-19 05:00:00,2024-03-19 05:00:00,0.0200582
2024-03-19 06:00:00,2024-03-19 06:00:00,0.02229245
2024-03-19 07:00:00,2024-03-19 07:00:00,0.02318177
2024-03-19 08:00:00,2024-03-19 08:00:00,0.02180018
2024-03-19 09:00:00,2024-03-19 09:00:00,0.0172459
