start_time,datetime,max_priority_fee_mean
2021-12-15 09:00:00,2021-12-15 09:00:00,31.658219863
2021-12-15 10:00:00,2021-12-15 10:00:00,28.168923453
2021-12-15 11:00:00,2021-12-15 11:00:00,28.8315186
2021-12-15 12:00:00,2021-12-15 12:00:00,32.41782377
2021-12-15 13:00:00,2021-12-15 13:00:00,29.344561847
2021-12-15 14:00:00,2021-12-15 14:00:00,38.019233978
2021-12-15 15:00:00,2021-12-15 15:00:00,50.145779713
2021-12-15 16:00:00,2021-12-15 16:00:00,59.654886047
2021-12-15 17:00:00,2021-12-15 17:00:00,66.537977284
2021-12-15 18:00:00,2021-12-15 18:00:00,54.249369493
2021-12-15 19:00:00,2021-12-15 19:00:00,66.352213847
2021-12-15 20:00:00,2021-12-15 20:00:00,62.536232153
2021-12-15 21:00:00,2021-12-15 21:00:00,52.824249172
2021-12-15 22:00:00,2021-12-15 22:00:00,45.231251075
2021-12-15 23:00:00,2021-12-15 23:00:00,33.430870821
2021-12-16 00:00:00,2021-12-16 00:00:00,42.993461442
2021-12-16 01:00:00,2021-12-16 01:00:00,33.09738356
2021-12-16 02:00:00,2021-12-16 02:00:00,33.301738621
2021-12-16 03:00:00,2021-12-16 03:00:00,40.108469371
2021-12-16 04:00:00,2021-12-16 04:00:00,37.121258368
2021-12-16 05:00:00,2021-12-16 05:00:00,38.131615281
2021-12-16 06:00:00,2021-12-16 06:00:00,39.037417144
2021-12-16 07:00:00,2021-12-16 07:00:00,33.645158699
2021-12-16 08:00:00,2021-12-16 08:00:00,28.841524509
2021-12-16 09:00:00,2021-12-16 09:00:00,37.989123709
2021-12-16 10:00:00,2021-12-16 10:00:00,34.900713226
2021-12-16 11:00:00,2021-12-16 11:00:00,29.813648204
2021-12-16 12:00:00,2021-12-16 12:00:00,35.507797909
2021-12-16 13:00:00,2021-12-16 13:00:00,38.994894494
2021-12-16 14:00:00,2021-12-16 14:00:00,38.445128269
2021-12-16 15:00:00,2021-12-16 15:00:00,91.10606994
2021-12-16 16:00:00,2021-12-16 16:00:00,91.765089085
2021-12-16 17:00:00,2021-12-16 17:00:00,73.402089769
2021-12-16 18:00:00,2021-12-16 18:00:00,70.649065829
2021-12-16 19:00:00,2021-12-16 19:00:00,88.159154608
2021-12-16 20:00:00,2021-12-16 20:00:00,71.013477385
2021-12-16 21:00:00,2021-12-16 21:00:00,67.434164036
2021-12-16 22:00:00,2021-12-16 22:00:00,63.68837174
2021-12-16 23:00:00,2021-12-16 23:00:00,54.338885358
2021-12-17 00:00:00,2021-12-17 00:00:00,50.825077947
2021-12-17 01:00:00,2021-12-17 01:00:00,40.699634434
2021-12-17 02:00:00,2021-12-17 02:00:00,47.642593054
2021-12-17 03:00:00,2021-12-17 03:00:00,41.66546065
2021-12-17 04:00:00,2021-12-17 04:00:00,33.356174465
2021-12-17 05:00:00,2021-12-17 05:00:00,32.54213122
2021-12-17 06:00:00,2021-12-17 06:00:00,28.998302505
2021-12-17 07:00:00,2021-12-17 07:00:00,33.79702386
2021-12-17 08:00:00,2021-12-17 08:00:00,25.997237621
2021-12-17 09:00:00,2021-12-17 09:00:00,30.134491767
2021-12-17 10:00:00,2021-12-17 10:00:00,28.052736725
2021-12-17 11:00:00,2021-12-17 11:00:00,30.250065978
2021-12-17 12:00:00,2021-12-17 12:00:00,36.388077717
2021-12-17 13:00:00,2021-12-17 13:00:00,31.951416514
2021-12-17 14:00:00,2021-12-17 14:00:00,41.495049957
2021-12-17 15:00:00,2021-12-17 15:00:00,46.791835079
2021-12-17 16:00:00,2021-12-17 16:00:00,37.027003625
2021-12-17 17:00:00,2021-12-17 17:00:00,46.338970163
2021-12-17 18:00:00,2021-12-17 18:00:00,60.024377664
2021-12-17 19:00:00,2021-12-17 19:00:00,42.530365088
2021-12-17 20:00:00,2021-12-17 20:00:00,35.251797937
2021-12-17 21:00:00,2021-12-17 21:00:00,39.156096897
2021-12-17 22:00:00,2021-12-17 22:00:00,58.804404664
2021-12-17 23:00:00,2021-12-17 23:00:00,402.824407061
2021-12-18 00:00:00,2021-12-18 00:00:00,66.400118124
2021-12-18 01:00:00,2021-12-18 01:00:00,40.101742387
2021-12-18 02:00:00,2021-12-18 02:00:00,36.829229509
2021-12-18 03:00:00,2021-12-18 03:00:00,40.067176127
2021-12-18 04:00:00,2021-12-18 04:00:00,27.365251511
2021-12-18 05:00:00,2021-12-18 05:00:00,29.822788064
2021-12-18 06:00:00,2021-12-18 06:00:00,31.178774251
2021-12-18 07:00:00,2021-12-18 07:00:00,24.038229997
2021-12-18 08:00:00,2021-12-18 08:00:00,22.408379666
2021-12-18 09:00:00,2021-12-18 09:00:00,24.931109859
2021-12-18 10:00:00,2021-12-18 10:00:00,24.003559873
2021-12-18 11:00:00,2021-12-18 11:00:00,24.2002611
2021-12-18 12:00:00,2021-12-18 12:00:00,25.382514946
2021-12-18 13:00:00,2021-12-18 13:00:00,23.222667202
2021-12-18 14:00:00,2021-12-18 14:00:00,25.896126077
2021-12-18 15:00:00,2021-12-18 15:00:00,30.707765432
2021-12-18 16:00:00,2021-12-18 16:00:00,29.968115135
2021-12-18 17:00:00,2021-12-18 17:00:00,27.425522792
2021-12-18 18:00:00,2021-12-18 18:00:00,32.970194959
2021-12-18 19:00:00,2021-12-18 19:00:00,24.812791032
2021-12-18 20:00:00,2021-12-18 20:00:00,26.002548968
2021-12-18 21:00:00,2021-12-18 21:00:00,24.139774501
2021-12-18 22:00:00,2021-12-18 22:00:00,21.78233294
2021-12-18 23:00:00,2021-12-18 23:00:00,23.696123968
2021-12-19 00:00:00,2021-12-19 00:00:00,28.255762398
2021-12-19 01:00:00,2021-12-19 01:00:00,29.313330345
2021-12-19 02:00:00,2021-12-19 02:00:00,78.849225849
2021-12-19 03:00:00,2021-12-19 03:00:00,24.290252288
2021-12-19 04:00:00,2021-12-19 04:00:00,22.285284235
2021-12-19 05:00:00,2021-12-19 05:00:00,24.979652118
2021-12-19 06:00:00,2021-12-19 06:00:00,27.897585564
2021-12-19 07:00:00,2021-12-19 07:00:00,21.201299254
2021-12-19 08:00:00,2021-12-19 08:00:00,21.325309314
2021-12-19 09:00:00,2021-12-19 09:00:00,20.872492853
2021-12-19 10:00:00,2021-12-19 10:00:00,21.448281821
2021-12-19 11:00:00,2021-12-19 11:00:00,20.083836813
2021-12-19 12:00:00,2021-12-19 12:00:00,20.901157787
2021-12-19 13:00:00,2021-12-19 13:00:00,22.086894193
2021-12-19 14:00:00,2021-12-19 14:00:00,25.376724812
2021-12-19 15:00:00,2021-12-19 15:00:00,22.114430345
2021-12-19 16:00:00,2021-12-19 16:00:00,37.068576434
2021-12-19 17:00:00,2021-12-19 17:00:00,37.041674709
2021-12-19 18:00:00,2021-12-19 18:00:00,29.334922427
2021-12-19 19:00:00,2021-12-19 19:00:00,30.032188359
2021-12-19 20:00:00,2021-12-19 20:00:00,35.752377644
2021-12-19 21:00:00,2021-12-19 21:00:00,27.113487795
2021-12-19 22:00:00,2021-12-19 22:00:00,26.992897746
2021-12-19 23:00:00,2021-12-19 23:00:00,60.069963353
2021-12-20 00:00:00,2021-12-20 00:00:00,36.349324701
2021-12-20 01:00:00,2021-12-20 01:00:00,29.276625561
2021-12-20 02:00:00,2021-12-20 02:00:00,26.83665536
2021-12-20 03:00:00,2021-12-20 03:00:00,26.92671279
2021-12-20 04:00:00,2021-12-20 04:00:00,26.49078318
2021-12-20 05:00:00,2021-12-20 05:00:00,26.147520756
2021-12-20 06:00:00,2021-12-20 06:00:00,28.301155422
2021-12-20 07:00:00,2021-12-20 07:00:00,24.425698356
2021-12-20 08:00:00,2021-12-20 08:00:00,27.977588497
2021-12-20 09:00:00,2021-12-20 09:00:00,39.765818595
2021-12-20 10:00:00,2021-12-20 10:00:00,32.497093477
2021-12-20 11:00:00,2021-12-20 11:00:00,22.548778997
2021-12-20 12:00:00,2021-12-20 12:00:00,25.886338534
2021-12-20 13:00:00,2021-12-20 13:00:00,28.401773628
2021-12-20 14:00:00,2021-12-20 14:00:00,27.667509621
2021-12-20 15:00:00,2021-12-20 15:00:00,34.617472788
2021-12-20 16:00:00,2021-12-20 16:00:00,31.572800314
2021-12-20 17:00:00,2021-12-20 17:00:00,41.504566549
2021-12-20 18:00:00,2021-12-20 18:00:00,75.204645532
2021-12-20 19:00:00,2021-12-20 19:00:00,42.683271867
2021-12-20 20:00:00,2021-12-20 20:00:00,53.342325287
2021-12-20 21:00:00,2021-12-20 21:00:00,55.815973569
2021-12-20 22:00:00,2021-12-20 22:00:00,33.304689185
2021-12-20 23:00:00,2021-12-20 23:00:00,28.65976418
2021-12-21 00:00:00,2021-12-21 00:00:00,36.459799621
2021-12-21 01:00:00,2021-12-21 01:00:00,37.782077041
2021-12-21 02:00:00,2021-12-21 02:00:00,31.802552383
2021-12-21 03:00:00,2021-12-21 03:00:00,32.838406689
2021-12-21 04:00:00,2021-12-21 04:00:00,31.614600921
2021-12-21 05:00:00,2021-12-21 05:00:00,26.959233493
2021-12-21 06:00:00,2021-12-21 06:00:00,29.166351935
2021-12-21 07:00:00,2021-12-21 07:00:00,27.700552514
2021-12-21 08:00:00,2021-12-21 08:00:00,22.333329076
2021-12-21 09:00:00,2021-12-21 09:00:00,23.751654758
2021-12-21 10:00:00,2021-12-21 10:00:00,19.993501654
2021-12-21 11:00:00,2021-12-21 11:00:00,21.155682653
2021-12-21 12:00:00,2021-12-21 12:00:00,25.801775622
2021-12-21 13:00:00,2021-12-21 13:00:00,24.009393065
2021-12-21 14:00:00,2021-12-21 14:00:00,28.589535454
2021-12-21 15:00:00,2021-12-21 15:00:00,35.048659771
2021-12-21 16:00:00,2021-12-21 16:00:00,31.861059633
2021-12-21 17:00:00,2021-12-21 17:00:00,34.885349898
2021-12-21 18:00:00,2021-12-21 18:00:00,31.042091341
2021-12-21 19:00:00,2021-12-21 19:00:00,35.675658964
2021-12-21 20:00:00,2021-12-21 20:00:00,31.533004262
2021-12-21 21:00:00,2021-12-21 21:00:00,34.94964086
2021-12-21 22:00:00,2021-12-21 22:00:00,44.455033982
2021-12-21 23:00:00,2021-12-21 23:00:00,34.431058551
2021-12-22 00:00:00,2021-12-22 00:00:00,43.925074101
2021-12-22 01:00:00,2021-12-22 01:00:00,42.251673703
2021-12-22 02:00:00,2021-12-22 02:00:00,43.556537424
2021-12-22 03:00:00,2021-12-22 03:00:00,34.867166737
2021-12-22 04:00:00,2021-12-22 04:00:00,34.213599852
2021-12-22 05:00:00,2021-12-22 05:00:00,27.141432691
2021-12-22 06:00:00,2021-12-22 06:00:00,27.411109062
2021-12-22 07:00:00,2021-12-22 07:00:00,24.806187861
2021-12-22 08:00:00,2021-12-22 08:00:00,25.205737636
2021-12-22 09:00:00,2021-12-22 09:00:00,27.873955789
2021-12-22 10:00:00,2021-12-22 10:00:00,24.665927696
2021-12-22 11:00:00,2021-12-22 11:00:00,22.708165917
2021-12-22 12:00:00,2021-12-22 12:00:00,27.999551631
2021-12-22 13:00:00,2021-12-22 13:00:00,22.979031981
2021-12-22 14:00:00,2021-12-22 14:00:00,36.134912427
2021-12-22 15:00:00,2021-12-22 15:00:00,34.189356954
2021-12-22 16:00:00,2021-12-22 16:00:00,47.004541643
2021-12-22 17:00:00,2021-12-22 17:00:00,42.480954867
2021-12-22 18:00:00,2021-12-22 18:00:00,55.299579798
2021-12-22 19:00:00,2021-12-22 19:00:00,61.417576876
2021-12-22 20:00:00,2021-12-22 20:00:00,49.413956228
2021-12-22 21:00:00,2021-12-22 21:00:00,53.359112336
2021-12-22 22:00:00,2021-12-22 22:00:00,45.284716768
2021-12-22 23:00:00,2021-12-22 23:00:00,38.083376254
2021-12-23 00:00:00,2021-12-23 00:00:00,38.580812265
2021-12-23 01:00:00,2021-12-23 01:00:00,35.505167341
2021-12-23 02:00:00,2021-12-23 02:00:00,44.521069734
2021-12-23 03:00:00,2021-12-23 03:00:00,36.240335226
2021-12-23 04:00:00,2021-12-23 04:00:00,33.659542932
2021-12-23 05:00:00,2021-12-23 05:00:00,33.010128941
2021-12-23 06:00:00,2021-12-23 06:00:00,37.331137095
2021-12-23 07:00:00,2021-12-23 07:00:00,29.684420525
2021-12-23 08:00:00,2021-12-23 08:00:00,26.996359963
2021-12-23 09:00:00,2021-12-23 09:00:00,30.2218307
2021-12-23 10:00:00,2021-12-23 10:00:00,26.740998991
2021-12-23 11:00:00,2021-12-23 11:00:00,26.656251545
2021-12-23 12:00:00,2021-12-23 12:00:00,30.617610872
2021-12-23 13:00:00,2021-12-23 13:00:00,31.759316338
2021-12-23 14:00:00,2021-12-23 14:00:00,29.251525175
2021-12-23 15:00:00,2021-12-23 15:00:00,34.194388182
2021-12-23 16:00:00,2021-12-23 16:00:00,35.301565371
2021-12-23 17:00:00,2021-12-23 17:00:00,45.358860882
2021-12-23 18:00:00,2021-12-23 18:00:00,43.788020837
2021-12-23 19:00:00,2021-12-23 19:00:00,39.334083503
2021-12-23 20:00:00,2021-12-23 20:00:00,75.654808146
2021-12-23 21:00:00,2021-12-23 21:00:00,143.687404951
2021-12-23 22:00:00,2021-12-23 22:00:00,31.064628363
2021-12-23 23:00:00,2021-12-23 23:00:00,33.738020076
2021-12-24 00:00:00,2021-12-24 00:00:00,49.046364975
2021-12-24 01:00:00,2021-12-24 01:00:00,39.663076063
2021-12-24 02:00:00,2021-12-24 02:00:00,43.920028535
2021-12-24 03:00:00,2021-12-24 03:00:00,39.526175051
2021-12-24 04:00:00,2021-12-24 04:00:00,35.886501263
2021-12-24 05:00:00,2021-12-24 05:00:00,28.893381062
2021-12-24 06:00:00,2021-12-24 06:00:00,39.52713221
2021-12-24 07:00:00,2021-12-24 07:00:00,30.348685157
2021-12-24 08:00:00,2021-12-24 08:00:00,27.454027185
2021-12-24 09:00:00,2021-12-24 09:00:00,27.621638324
2021-12-24 10:00:00,2021-12-24 10:00:00,24.281786988
2021-12-24 11:00:00,2021-12-24 11:00:00,23.082580425
2021-12-24 12:00:00,2021-12-24 12:00:00,20.91135304
2021-12-24 13:00:00,2021-12-24 13:00:00,21.775737967
2021-12-24 14:00:00,2021-12-24 14:00:00,28.233880303
2021-12-24 15:00:00,2021-12-24 15:00:00,30.119858662
2021-12-24 16:00:00,2021-12-24 16:00:00,36.813573114
2021-12-24 17:00:00,2021-12-24 17:00:00,39.958605818
2021-12-24 18:00:00,2021-12-24 18:00:00,77.294710967
2021-12-24 19:00:00,2021-12-24 19:00:00,34.167190787
2021-12-24 20:00:00,2021-12-24 20:00:00,25.088565893
2021-12-24 21:00:00,2021-12-24 21:00:00,24.26593566
2021-12-24 22:00:00,2021-12-24 22:00:00,22.346888304
2021-12-24 23:00:00,2021-12-24 23:00:00,22.356935217
2021-12-25 00:00:00,2021-12-25 00:00:00,32.626829221
2021-12-25 01:00:00,2021-12-25 01:00:00,23.065708207
2021-12-25 02:00:00,2021-12-25 02:00:00,23.794033686
2021-12-25 03:00:00,2021-12-25 03:00:00,25.820749378
2021-12-25 04:00:00,2021-12-25 04:00:00,31.482786248
2021-12-25 05:00:00,2021-12-25 05:00:00,32.942834422
2021-12-25 06:00:00,2021-12-25 06:00:00,44.269274066
2021-12-25 07:00:00,2021-12-25 07:00:00,25.268017307
2021-12-25 08:00:00,2021-12-25 08:00:00,23.482563015
2021-12-25 09:00:00,2021-12-25 09:00:00,23.125451683
2021-12-25 10:00:00,2021-12-25 10:00:00,23.655155287
2021-12-25 11:00:00,2021-12-25 11:00:00,21.97780193
2021-12-25 12:00:00,2021-12-25 12:00:00,21.722818203
2021-12-25 13:00:00,2021-12-25 13:00:00,22.061208165
2021-12-25 14:00:00,2021-12-25 14:00:00,28.563166224
2021-12-25 15:00:00,2021-12-25 15:00:00,27.359725825
2021-12-25 16:00:00,2021-12-25 16:00:00,23.489743026
2021-12-25 17:00:00,2021-12-25 17:00:00,27.892246526
2021-12-25 18:00:00,2021-12-25 18:00:00,28.396386032
2021-12-25 19:00:00,2021-12-25 19:00:00,23.844437325
2021-12-25 20:00:00,2021-12-25 20:00:00,24.462917201
2021-12-25 21:00:00,2021-12-25 21:00:00,23.060125387
2021-12-25 22:00:00,2021-12-25 22:00:00,30.027608736
2021-12-25 23:00:00,2021-12-25 23:00:00,21.411844441
2021-12-26 00:00:00,2021-12-26 00:00:00,33.903064364
2021-12-26 01:00:00,2021-12-26 01:00:00,22.463174916
2021-12-26 02:00:00,2021-12-26 02:00:00,26.631893149
2021-12-26 03:00:00,2021-12-26 03:00:00,25.760056519
2021-12-26 04:00:00,2021-12-26 04:00:00,22.173507484
2021-12-26 05:00:00,2021-12-26 05:00:00,19.803842262
2021-12-26 06:00:00,2021-12-26 06:00:00,22.80992167
2021-12-26 07:00:00,2021-12-26 07:00:00,20.542832175
2021-12-26 08:00:00,2021-12-26 08:00:00,18.84581744
2021-12-26 09:00:00,2021-12-26 09:00:00,19.079685366
2021-12-26 10:00:00,2021-12-26 10:00:00,18.073782318
2021-12-26 11:00:00,2021-12-26 11:00:00,21.419863488
2021-12-26 12:00:00,2021-12-26 12:00:00,18.188375138
2021-12-26 13:00:00,2021-12-26 13:00:00,21.503788542
2021-12-26 14:00:00,2021-12-26 14:00:00,19.555701845
2021-12-26 15:00:00,2021-12-26 15:00:00,23.426770421
2021-12-26 16:00:00,2021-12-26 16:00:00,27.617386936
2021-12-26 17:00:00,2021-12-26 17:00:00,24.413026798
2021-12-26 18:00:00,2021-12-26 18:00:00,24.721581675
2021-12-26 19:00:00,2021-12-26 19:00:00,20.112601134
2021-12-26 20:00:00,2021-12-26 20:00:00,20.872727979
2021-12-26 21:00:00,2021-12-26 21:00:00,22.129610954
2021-12-26 22:00:00,2021-12-26 22:00:00,30.982379583
2021-12-26 23:00:00,2021-12-26 23:00:00,22.879225894
2021-12-27 00:00:00,2021-12-27 00:00:00,39.683522457
2021-12-27 01:00:00,2021-12-27 01:00:00,30.987899609
2021-12-27 02:00:00,2021-12-27 02:00:00,28.198762815
2021-12-27 03:00:00,2021-12-27 03:00:00,29.350792496
2021-12-27 04:00:00,2021-12-27 04:00:00,27.216871252
2021-12-27 05:00:00,2021-12-27 05:00:00,34.981083621
2021-12-27 06:00:00,2021-12-27 06:00:00,32.66318556
2021-12-27 07:00:00,2021-12-27 07:00:00,25.036813245
2021-12-27 08:00:00,2021-12-27 08:00:00,22.654111766
2021-12-27 09:00:00,2021-12-27 09:00:00,24.429632375
2021-12-27 10:00:00,2021-12-27 10:00:00,22.884649344
2021-12-27 11:00:00,2021-12-27 11:00:00,26.029239492
2021-12-27 12:00:00,2021-12-27 12:00:00,26.433891771
2021-12-27 13:00:00,2021-12-27 13:00:00,28.801474063
2021-12-27 14:00:00,2021-12-27 14:00:00,32.929500984
2021-12-27 15:00:00,2021-12-27 15:00:00,39.401250842
2021-12-27 16:00:00,2021-12-27 16:00:00,53.538871245
2021-12-27 17:00:00,2021-12-27 17:00:00,50.711250084
2021-12-27 18:00:00,2021-12-27 18:00:00,41.2641001
2021-12-27 19:00:00,2021-12-27 19:00:00,41.881820564
2021-12-27 20:00:00,2021-12-27 20:00:00,45.230038394
2021-12-27 21:00:00,2021-12-27 21:00:00,33.161577926
2021-12-27 22:00:00,2021-12-27 22:00:00,45.578079045
2021-12-27 23:00:00,2021-12-27 23:00:00,51.735313908
2021-12-28 00:00:00,2021-12-28 00:00:00,63.985761036
2021-12-28 01:00:00,2021-12-28 01:00:00,39.026218611
2021-12-28 02:00:00,2021-12-28 02:00:00,51.747306249
2021-12-28 03:00:00,2021-12-28 03:00:00,34.961284746
2021-12-28 04:00:00,2021-12-28 04:00:00,42.16063373
2021-12-28 05:00:00,2021-12-28 05:00:00,40.298841475
2021-12-28 06:00:00,2021-12-28 06:00:00,39.471865466
2021-12-28 07:00:00,2021-12-28 07:00:00,30.561556063
2021-12-28 08:00:00,2021-12-28 08:00:00,28.11496252
2021-12-28 09:00:00,2021-12-28 09:00:00,26.564301438
2021-12-28 10:00:00,2021-12-28 10:00:00,28.948899647
2021-12-28 11:00:00,2021-12-28 11:00:00,24.562008795
2021-12-28 12:00:00,2021-12-28 12:00:00,30.602846779
2021-12-28 13:00:00,2021-12-28 13:00:00,48.009009752
2021-12-28 14:00:00,2021-12-28 14:00:00,38.048759127
2021-12-28 15:00:00,2021-12-28 15:00:00,38.510941655
2021-12-28 16:00:00,2021-12-28 16:00:00,44.906638959
2021-12-28 17:00:00,2021-12-28 17:00:00,82.857010871
2021-12-28 18:00:00,2021-12-28 18:00:00,76.569106042
2021-12-28 19:00:00,2021-12-28 19:00:00,55.703450975
2021-12-28 20:00:00,2021-12-28 20:00:00,44.942226959
2021-12-28 21:00:00,2021-12-28 21:00:00,42.572338434
2021-12-28 22:00:00,2021-12-28 22:00:00,41.150708449
2021-12-28 23:00:00,2021-12-28 23:00:00,41.040643469
2021-12-29 00:00:00,2021-12-29 00:00:00,84.988716236
2021-12-29 01:00:00,2021-12-29 01:00:00,62.995757511
2021-12-29 02:00:00,2021-12-29 02:00:00,46.125124001
2021-12-29 03:00:00,2021-12-29 03:00:00,35.581705859
2021-12-29 04:00:00,2021-12-29 04:00:00,37.290180649
2021-12-29 05:00:00,2021-12-29 05:00:00,31.922890184
2021-12-29 06:00:00,2021-12-29 06:00:00,54.174882175
2021-12-29 07:00:00,2021-12-29 07:00:00,60.618264085
2021-12-29 08:00:00,2021-12-29 08:00:00,67.985571711
2021-12-29 09:00:00,2021-12-29 09:00:00,56.333576067
2021-12-29 10:00:00,2021-12-29 10:00:00,43.142217239
2021-12-29 11:00:00,2021-12-29 11:00:00,44.198214195
2021-12-29 12:00:00,2021-12-29 12:00:00,48.938960775
2021-12-29 13:00:00,2021-12-29 13:00:00,48.250541355
2021-12-29 14:00:00,2021-12-29 14:00:00,45.90125652
2021-12-29 15:00:00,2021-12-29 15:00:00,45.37289814
2021-12-29 16:00:00,2021-12-29 16:00:00,48.554643943
2021-12-29 17:00:00,2021-12-29 17:00:00,47.889373852
2021-12-29 18:00:00,2021-12-29 18:00:00,57.877357625
2021-12-29 19:00:00,2021-12-29 19:00:00,48.507706329
2021-12-29 20:00:00,2021-12-29 20:00:00,44.020134002
2021-12-29 21:00:00,2021-12-29 21:00:00,45.202235066
2021-12-29 22:00:00,2021-12-29 22:00:00,42.48226366
2021-12-29 23:00:00,2021-12-29 23:00:00,56.476649678
2021-12-30 00:00:00,2021-12-30 00:00:00,107.586336766
2021-12-30 01:00:00,2021-12-30 01:00:00,44.798572766
2021-12-30 02:00:00,2021-12-30 02:00:00,40.790649547
2021-12-30 03:00:00,2021-12-30 03:00:00,47.009164121
2021-12-30 04:00:00,2021-12-30 04:00:00,47.338004975
2021-12-30 05:00:00,2021-12-30 05:00:00,43.701377562
2021-12-30 06:00:00,2021-12-30 06:00:00,56.778197223
2021-12-30 07:00:00,2021-12-30 07:00:00,52.357872642
2021-12-30 08:00:00,2021-12-30 08:00:00,44.336231723
2021-12-30 09:00:00,2021-12-30 09:00:00,36.983656612
2021-12-30 10:00:00,2021-12-30 10:00:00,36.332762645
2021-12-30 11:00:00,2021-12-30 11:00:00,37.49133135
2021-12-30 12:00:00,2021-12-30 12:00:00,41.301870218
2021-12-30 13:00:00,2021-12-30 13:00:00,36.311016778
2021-12-30 14:00:00,2021-12-30 14:00:00,51.562967772
2021-12-30 15:00:00,2021-12-30 15:00:00,52.773453512
2021-12-30 16:00:00,2021-12-30 16:00:00,43.492529408
2021-12-30 17:00:00,2021-12-30 17:00:00,53.982099113
2021-12-30 18:00:00,2021-12-30 18:00:00,47.349598003
2021-12-30 19:00:00,2021-12-30 19:00:00,41.269665685
2021-12-30 20:00:00,2021-12-30 20:00:00,40.251441709
2021-12-30 21:00:00,2021-12-30 21:00:00,36.765425329
2021-12-30 22:00:00,2021-12-30 22:00:00,88.645252974
2021-12-30 23:00:00,2021-12-30 23:00:00,45.074054318
2021-12-31 00:00:00,2021-12-31 00:00:00,62.211703777
2021-12-31 01:00:00,2021-12-31 01:00:00,38.145223491
2021-12-31 02:00:00,2021-12-31 02:00:00,39.42833176
2021-12-31 03:00:00,2021-12-31 03:00:00,45.441150213
2021-12-31 04:00:00,2021-12-31 04:00:00,36.619879165
2021-12-31 05:00:00,2021-12-31 05:00:00,42.217986289
2021-12-31 06:00:00,2021-12-31 06:00:00,34.814838627
2021-12-31 07:00:00,2021-12-31 07:00:00,29.907206957
2021-12-31 08:00:00,2021-12-31 08:00:00,43.120533351
2021-12-31 09:00:00,2021-12-31 09:00:00,45.532040984
2021-12-31 10:00:00,2021-12-31 10:00:00,34.397396518
2021-12-31 11:00:00,2021-12-31 11:00:00,32.96166669
2021-12-31 12:00:00,2021-12-31 12:00:00,32.293594111
2021-12-31 13:00:00,2021-12-31 13:00:00,33.018990397
2021-12-31 14:00:00,2021-12-31 14:00:00,39.163671655
2021-12-31 15:00:00,2021-12-31 15:00:00,35.181167888
2021-12-31 16:00:00,2021-12-31 16:00:00,35.582284398
2021-12-31 17:00:00,2021-12-31 17:00:00,44.848115093
2021-12-31 18:00:00,2021-12-31 18:00:00,48.707023124
2021-12-31 19:00:00,2021-12-31 19:00:00,33.242075326
2021-12-31 20:00:00,2021-12-31 20:00:00,33.388688888
2021-12-31 21:00:00,2021-12-31 21:00:00,31.247473153
2021-12-31 22:00:00,2021-12-31 22:00:00,27.036484585
2021-12-31 23:00:00,2021-12-31 23:00:00,26.980243924
2022-01-01 00:00:00,2022-01-01 00:00:00,33.73953331
2022-01-01 01:00:00,2022-01-01 01:00:00,29.243120274
2022-01-01 02:00:00,2022-01-01 02:00:00,27.347891946
2022-01-01 03:00:00,2022-01-01 03:00:00,53.575631582
2022-01-01 04:00:00,2022-01-01 04:00:00,30.322360167
2022-01-01 05:00:00,2022-01-01 05:00:00,28.903571353
2022-01-01 06:00:00,2022-01-01 06:00:00,26.750813666
2022-01-01 07:00:00,2022-01-01 07:00:00,19.624753877
2022-01-01 08:00:00,2022-01-01 08:00:00,23.126867811
2022-01-01 09:00:00,2022-01-01 09:00:00,25.33607385
2022-01-01 10:00:00,2022-01-01 10:00:00,19.521074502
2022-01-01 11:00:00,2022-01-01 11:00:00,19.404024382
2022-01-01 12:00:00,2022-01-01 12:00:00,20.727606714
2022-01-01 13:00:00,2022-01-01 13:00:00,19.359607398
2022-01-01 14:00:00,2022-01-01 14:00:00,21.765416946
2022-01-01 15:00:00,2022-01-01 15:00:00,21.99179472
