start_time,datetime,fees_tips_transaction_mean,fees_tips_transaction_mean_usd,fees_tips_transaction_median,fees_tips_transaction_median_usd
2021-11-14 23:00:00,2021-11-14 23:00:00,0.000994639251145827,4.601746631062355,0.000186436471068478,0.8625573560043813
2021-11-15 00:00:00,2021-11-15 00:00:00,0.001201956787541673,5.620171865954405,0.000210372016687213,0.9836683829439024
2021-11-15 01:00:00,2021-11-15 01:00:00,0.001002957255387765,4.7300661537685915,0.00021,0.9903850707051
2021-11-15 02:00:00,2021-11-15 02:00:00,0.001534658514901571,7.20436693132555,0.000230266996953,1.080975293275738
2021-11-15 03:00:00,2021-11-15 03:00:00,0.001417619399878238,6.668090516243303,0.000225686575822941,1.0615673826258565
2021-11-15 04:00:00,2021-11-15 04:00:00,0.001043680908384233,4.911493036617812,0.000209258497358313,0.984756590229859
2021-11-15 05:00:00,2021-11-15 05:00:00,0.001652041432967014,7.754138714695765,0.000166719,0.7825241102177466
2021-11-15 06:00:00,2021-11-15 06:00:00,0.000970541573861357,4.558851468745157,0.000236688641868,1.111779641053654
2021-11-15 07:00:00,2021-11-15 07:00:00,0.000747446163942374,3.4986044298804235,0.000213263537928,0.9982321062315284
2021-11-15 08:00:00,2021-11-15 08:00:00,0.000860746779368486,4.062173083285737,0.000279963228594,1.3212469901295536
2021-11-15 09:00:00,2021-11-15 09:00:00,0.000955364893474952,4.513078061596009,0.000279743741922,1.321490200403784
2021-11-15 10:00:00,2021-11-15 10:00:00,0.000993929744507657,4.703922695158308,0.00028686,1.3576082935333842
2021-11-15 11:00:00,2021-11-15 11:00:00,0.001140010430795977,5.3849791164947565,0.000252305837263165,1.1917975730127528
2021-11-15 12:00:00,2021-11-15 12:00:00,0.001235143719632105,5.855798095192224,0.000265986,1.2610356895242338
2021-11-15 13:00:00,2021-11-15 13:00:00,0.001515249201277538,7.157958286776231,0.000282419555001026,1.3341352645906963
2021-11-15 14:00:00,2021-11-15 14:00:00,0.001236652866856298,5.792107624798937,0.000256664049096,1.2021366994926148
2021-11-15 15:00:00,2021-11-15 15:00:00,0.001454685888607166,6.764033856496939,0.000304677,1.4166945314009594
2021-11-15 16:00:00,2021-11-15 16:00:00,0.001363277406135255,6.291902055398626,0.000250656,1.1568467242987
2021-11-15 17:00:00,2021-11-15 17:00:00,0.001831079277794765,8.435271980147313,0.000245631,1.1315535689153269
2021-11-15 18:00:00,2021-11-15 18:00:00,0.002657108390498274,12.187850390761074,0.000315,1.4448687478533
2021-11-15 19:00:00,2021-11-15 19:00:00,0.00171872759669745,7.906487644501689,0.000261590838517683,1.2033697117734568
2021-11-15 20:00:00,2021-11-15 20:00:00,0.003759581470872505,17.15547354653717,0.0003284955,1.4989689421728754
2021-11-15 21:00:00,2021-11-15 21:00:00,0.001431548536796966,6.543284495702227,0.000247802457935142,1.13264897369937
2021-11-15 22:00:00,2021-11-15 22:00:00,0.001147765002951177,5.258518624226204,0.0002113271944505,0.9682016658166892
2021-11-15 23:00:00,2021-11-15 23:00:00,0.001078388437990448,4.920622690156275,0.000226807622875602,1.0349097747206932
2021-11-16 00:00:00,2021-11-16 00:00:00,0.001879124088660193,8.342412781870589,0.000230073,1.0214141511707242
2021-11-16 01:00:00,2021-11-16 01:00:00,0.002034210874567469,8.952037890999167,0.0002801633527665,1.2329267240636268
2021-11-16 02:00:00,2021-11-16 02:00:00,0.001288664033583734,5.604163780866505,0.000311680262732624,1.3554403584614598
2021-11-16 03:00:00,2021-11-16 03:00:00,0.001540526400636263,6.642568029621789,0.000279754,1.2062662319784403
2021-11-16 04:00:00,2021-11-16 04:00:00,0.001378863101815913,5.994267048194777,0.00029603819015225,1.2869529729962732
2021-11-16 05:00:00,2021-11-16 05:00:00,0.001031350510025302,4.475408137222537,0.00013125,0.569541889300125
2021-11-16 06:00:00,2021-11-16 06:00:00,0.001172830044999361,5.08937213649414,0.000273059129763,1.1849112602089822
2021-11-16 07:00:00,2021-11-16 07:00:00,0.000963546757393584,4.15598972923918,0.000250005,1.078326717708032
2021-11-16 08:00:00,2021-11-16 08:00:00,0.000978722514421362,4.234119050202767,0.0002160280743,0.934573968918074
2021-11-16 09:00:00,2021-11-16 09:00:00,0.000887042209643851,3.761023249101672,0.000272189708485869,1.1540734033305815
2021-11-16 10:00:00,2021-11-16 10:00:00,0.0017359995628527,7.381214474934702,0.000375028910165728,1.594567694294481
2021-11-16 11:00:00,2021-11-16 11:00:00,0.00118719670820523,5.097980086450112,0.000293685,1.26112233241661
2021-11-16 12:00:00,2021-11-16 12:00:00,0.000835620566745704,3.533145418437432,0.000252836,1.0690334711303218
2021-11-16 13:00:00,2021-11-16 13:00:00,0.000949658519897509,4.064884826345094,0.00022566572,0.96593158681211
2021-11-16 14:00:00,2021-11-16 14:00:00,0.0011804183209473,5.093750140339274,0.000274086,1.18273799736065
2021-11-16 15:00:00,2021-11-16 15:00:00,0.001097983307153334,4.7084503155833515,0.000248562,1.0659012935053571
2021-11-16 16:00:00,2021-11-16 16:00:00,0.001115728487604226,4.81940916739789,0.000241598,1.0435868842295073
2021-11-16 17:00:00,2021-11-16 17:00:00,0.001258851840969609,5.40837526142745,0.000237712,1.0212764189582495
2021-11-16 18:00:00,2021-11-16 18:00:00,0.001058840950531694,4.48796545226994,0.000241598,1.024028657744152
2021-11-16 19:00:00,2021-11-16 19:00:00,0.001077587237338289,4.597838860698291,0.00021919444,0.9352567285135848
2021-11-16 20:00:00,2021-11-16 20:00:00,0.001185603841302851,4.97791628245978,0.0002267325,0.9519667229422444
2021-11-16 21:00:00,2021-11-16 21:00:00,0.001232611965749994,5.245661967006723,0.000225645438585,0.9602857412581394
2021-11-16 22:00:00,2021-11-16 22:00:00,0.007600063144651118,32.38570862766235,0.000303093159932277,1.2915533170948132
2021-11-16 23:00:00,2021-11-16 23:00:00,0.001140927871396042,4.803703529740158,0.00021,0.8841731072895
2021-11-17 00:00:00,2021-11-17 00:00:00,0.001137317851082033,4.760202316628081,0.0002262435,0.9469339040070738
2021-11-17 01:00:00,2021-11-17 01:00:00,0.000979771901165978,4.050875745071637,0.000215637,0.8915531176189903
2021-11-17 02:00:00,2021-11-17 02:00:00,0.000921989793120998,3.815332381024891,0.000196913127327,0.8148561258974636
2021-11-17 03:00:00,2021-11-17 03:00:00,0.001633441876113746,6.735705884342183,0.000283696258419,1.1698577005660484
2021-11-17 04:00:00,2021-11-17 04:00:00,0.001191656482558185,4.938353067157636,0.00025917,1.0740284495978911
2021-11-17 05:00:00,2021-11-17 05:00:00,0.000851354638047778,3.5567105352565194,0.000126,0.5263911270513
2021-11-17 06:00:00,2021-11-17 06:00:00,0.001384926653060571,5.773011037656038,0.0002454831170868,1.0232864977856158
2021-11-17 07:00:00,2021-11-17 07:00:00,0.001024841358557047,4.288747060182284,0.000234685930058673,0.9821116060561998
2021-11-17 08:00:00,2021-11-17 08:00:00,0.000798777681955621,3.3505848397217797,0.0002485755,1.0426847427524075
2021-11-17 09:00:00,2021-11-17 09:00:00,0.000816840382329343,3.3736145030092297,0.000307434931776,1.269730252088577
2021-11-17 10:00:00,2021-11-17 10:00:00,0.000915213967086258,3.868765503493076,0.000273,1.15401755265615
2021-11-17 11:00:00,2021-11-17 11:00:00,0.000844525372855344,3.5931729973291033,0.000304308,1.2947287596278232
2021-11-17 12:00:00,2021-11-17 12:00:00,0.000950826031376975,4.039103431907358,0.00025935580146,1.1017419309030674
2021-11-17 13:00:00,2021-11-17 13:00:00,0.000853004079012438,3.605241997121056,0.0002374785,1.003708519898917
2021-11-17 14:00:00,2021-11-17 14:00:00,0.00082878870117697,3.459686159889793,0.000220137,0.9189373975515076
2021-11-17 15:00:00,2021-11-17 15:00:00,0.000951286748945091,3.972717996566845,0.000223618898559,0.933866495736369
2021-11-17 16:00:00,2021-11-17 16:00:00,0.00195864571057246,8.301635154810397,0.00026747342982,1.133674567067282
2021-11-17 17:00:00,2021-11-17 17:00:00,0.001004517841734596,4.254148867381209,0.00019459215678,0.8241008461705589
2021-11-17 18:00:00,2021-11-17 18:00:00,0.001099078708997608,4.674315816866042,0.0002210745,0.9402165864883484
2021-11-17 19:00:00,2021-11-17 19:00:00,0.001024026355934284,4.3466481127742425,0.000219145587876234,0.9301994528216652
2021-11-17 20:00:00,2021-11-17 20:00:00,0.001078491862273415,4.5946390839052675,0.000201681048408,0.8592105883349407
2021-11-17 21:00:00,2021-11-17 21:00:00,0.001006148216469665,4.282578688292007,0.0002262435,0.9629849515255836
2021-11-17 22:00:00,2021-11-17 22:00:00,0.001043808007865024,4.423866841822758,0.000225880081418895,0.9573249054307792
2021-11-17 23:00:00,2021-11-17 23:00:00,0.001187595384730074,5.09453655142833,0.00022598025,0.969408148876884
2021-11-18 00:00:00,2021-11-18 00:00:00,0.001256175761486623,5.4313873620483415,0.000228706061535,0.9888673626172956
2021-11-18 01:00:00,2021-11-18 01:00:00,0.001258230667889258,5.4269530888799125,0.000222195,0.9583630985616725
2021-11-18 02:00:00,2021-11-18 02:00:00,0.000970032292269312,4.208597768960445,0.0002220645,0.963452625972835
2021-11-18 03:00:00,2021-11-18 03:00:00,0.001355817639409618,5.806175816006759,0.0002659155,1.138760922061502
2021-11-18 04:00:00,2021-11-18 04:00:00,0.001371627139930083,5.8399402750059775,0.000266052,1.132762501422281
2021-11-18 05:00:00,2021-11-18 05:00:00,0.001757439555674132,7.48375882497334,0.0002240325,0.9540044740330856
2021-11-18 06:00:00,2021-11-18 06:00:00,0.001048648976061807,4.457490111707647,0.000184997713732442,0.7863694129066496
2021-11-18 07:00:00,2021-11-18 07:00:00,0.000931360681055311,3.9581234178378097,0.000245027473551,1.0413248066011611
2021-11-18 08:00:00,2021-11-18 08:00:00,0.001193190833666962,5.064865063308344,0.000245557128197388,1.042342670225724
2021-11-18 09:00:00,2021-11-18 09:00:00,0.000904895920152656,3.8078171032791985,0.000254188229990625,1.0696283053716094
2021-11-18 10:00:00,2021-11-18 10:00:00,0.000911667052853538,3.866550436216347,0.00023855995485,1.0117773748671457
2021-11-18 11:00:00,2021-11-18 11:00:00,0.000773479265885914,3.2425412739993495,0.000237883,0.9972412705844382
2021-11-18 12:00:00,2021-11-18 12:00:00,0.000988247673040786,4.135799737802049,0.000258590066994,1.0821950412301764
2021-11-18 13:00:00,2021-11-18 13:00:00,0.001553076270260234,6.48455495209796,0.000258195,1.078040852157499
2021-11-18 14:00:00,2021-11-18 14:00:00,0.001072323798261377,4.4420253188507335,0.0002518365,1.0432148489332331
2021-11-18 15:00:00,2021-11-18 15:00:00,0.001655537240498388,6.742193800511588,0.00029926,1.2187396739765832
2021-11-18 16:00:00,2021-11-18 16:00:00,0.001541786993479871,6.1724998551040215,0.000251706,1.0076977267930864
2021-11-18 17:00:00,2021-11-18 17:00:00,0.001701127507744171,6.869787798263419,0.0003377954115555,1.3641439492625804
2021-11-18 18:00:00,2021-11-18 18:00:00,0.001808515754845159,7.370445164875048,0.000273,1.11258722774199
2021-11-18 19:00:00,2021-11-18 19:00:00,0.001379223175643652,5.609343685933472,0.000224645136170392,0.9136387775422844
2021-11-18 20:00:00,2021-11-18 20:00:00,0.001329431798549373,5.40029281586915,0.000245631,0.9977791460247608
2021-11-18 21:00:00,2021-11-18 21:00:00,0.001360715701588934,5.4739841426466995,0.000240996899290696,0.969499509415393
2021-11-18 22:00:00,2021-11-18 22:00:00,0.001387433384363102,5.516199930265149,0.000259088097364605,1.03009035296583
2021-11-18 23:00:00,2021-11-18 23:00:00,0.000999555044448442,3.997085487495268,0.0002200125,0.8798002428198574
2021-11-19 00:00:00,2021-11-19 00:00:00,0.001639555919392353,6.728528463545974,0.000240141594651,0.9855104884067726
2021-11-19 01:00:00,2021-11-19 01:00:00,0.001043587842218736,4.217710387172753,0.000194584249369692,0.7864215895826276
2021-11-19 02:00:00,2021-11-19 02:00:00,0.001052146304776641,4.213610684466949,0.000228394938755098,0.914670659249194
2021-11-19 03:00:00,2021-11-19 03:00:00,0.000903303201999836,3.624676814609895,0.000240535049286,0.965192876896468
2021-11-19 04:00:00,2021-11-19 04:00:00,0.00073578149433141,2.9829409279281043,0.000129471663363,0.5248926843469478
2021-11-19 05:00:00,2021-11-19 05:00:00,0.000861395944516228,3.515000181628434,0.0001892475,0.7722406880453977
2021-11-19 06:00:00,2021-11-19 06:00:00,0.000897573922391162,3.646252073258248,0.000179799387185488,0.7304065681288157
2021-11-19 07:00:00,2021-11-19 07:00:00,0.000543733956348018,2.210154442591644,0.000135323210757,0.5500579685130408
2021-11-19 08:00:00,2021-11-19 08:00:00,0.000920340130718306,3.8135543527882527,0.0002574432,1.066750870886705
2021-11-19 09:00:00,2021-11-19 09:00:00,0.000787154593371781,3.2721820350433903,0.000188830080201,0.7849619392587107
2021-11-19 10:00:00,2021-11-19 10:00:00,0.000714708865782661,2.964245688536864,0.000157090583349,0.6515311432328272
2021-11-19 11:00:00,2021-11-19 11:00:00,0.000803204184360219,3.328511401798507,0.000213894,0.8863855936499916
2021-11-19 12:00:00,2021-11-19 12:00:00,0.001050253654471602,4.352254563588177,0.000261317464081895,1.0829004219632252
2021-11-19 13:00:00,2021-11-19 13:00:00,0.001173083854506885,4.938525313317865,0.000238869,1.0056063754818318
2021-11-19 14:00:00,2021-11-19 14:00:00,0.001288865037710307,5.460417006130981,0.000259535910505,1.0995521314945642
2021-11-19 15:00:00,2021-11-19 15:00:00,0.001277650086324253,5.3927212479913935,0.00024763,1.0451997592564637
2021-11-19 16:00:00,2021-11-19 16:00:00,0.00102876322000485,4.378387115857373,0.000197757891354,0.8416519824254541
2021-11-19 17:00:00,2021-11-19 17:00:00,0.001344742752248144,5.728277458296079,0.000227760298752,0.9702035449194316
2021-11-19 18:00:00,2021-11-19 18:00:00,0.0011887017026227,5.075312105602722,0.000252,1.07594583888456
2021-11-19 19:00:00,2021-11-19 19:00:00,0.001020790835171409,4.384900750836216,0.000220103835543956,0.9454762332153586
2021-11-19 20:00:00,2021-11-19 20:00:00,0.001373140338604301,5.867579725983635,0.000252836,1.0803960424807748
2021-11-19 21:00:00,2021-11-19 21:00:00,0.00137968269488302,5.9055150046548075,0.000241734,1.034704406621745
2021-11-19 22:00:00,2021-11-19 22:00:00,0.000992653707762741,4.252207942365534,0.000198166244598,0.8488802012209589
2021-11-19 23:00:00,2021-11-19 23:00:00,0.001445252242882291,6.213057935956899,0.000195354010517064,0.8398158808205399
2021-11-20 00:00:00,2021-11-20 00:00:00,0.000946415350246796,4.070965348674481,0.000191298,0.8228602051600831
2021-11-20 01:00:00,2021-11-20 01:00:00,0.000851960275365524,3.6889150610656696,0.000196875,0.8524518966987188
2021-11-20 02:00:00,2021-11-20 02:00:00,0.001036720782600949,4.468140846210792,0.000189591,0.8171142176282779
2021-11-20 03:00:00,2021-11-20 03:00:00,0.001295826304558419,5.552170440800777,0.0002058000331535,0.8817824246746252
2021-11-20 04:00:00,2021-11-20 04:00:00,0.000957373773361656,4.1123967261326255,0.000178398,0.7663081771840731
2021-11-20 05:00:00,2021-11-20 05:00:00,0.000939178066536316,4.019546593679169,0.000231,0.9886466648058
2021-11-20 06:00:00,2021-11-20 06:00:00,0.000934054806923193,4.013554447837455,0.0002239616866935,0.9623444118175714
2021-11-20 07:00:00,2021-11-20 07:00:00,0.000689807239417296,2.9548374593480857,0.0001223146143135,0.5239431881065024
2021-11-20 08:00:00,2021-11-20 08:00:00,0.000784171332720025,3.3672389023257843,0.00016068,0.6899613952336092
2021-11-20 09:00:00,2021-11-20 09:00:00,0.00071603089385801,3.0751020014055865,0.00016068,0.690064344742968
2021-11-20 10:00:00,2021-11-20 10:00:00,0.000828438529515142,3.5616105237536653,0.000185386946022028,0.7970127829581345
2021-11-20 11:00:00,2021-11-20 11:00:00,0.000828803657371436,3.5818236251510056,0.000209745,0.906450628656685
2021-11-20 12:00:00,2021-11-20 12:00:00,0.000809006741609399,3.4918075386833665,0.000216463499803232,0.9342924373646894
2021-11-20 13:00:00,2021-11-20 13:00:00,0.000892906282071022,3.838850642360539,0.00022598172,0.9715578089243836
2021-11-20 14:00:00,2021-11-20 14:00:00,0.000961106037618481,4.123631828899441,0.000235917659544,1.0122062829879723
2021-11-20 15:00:00,2021-11-20 15:00:00,0.001084640852171968,4.5756107005801345,0.000225226819313035,0.9501303979494214
2021-11-20 16:00:00,2021-11-20 16:00:00,0.001063795785701915,4.518655338587674,0.00022878625223109,0.9718089072493872
2021-11-20 17:00:00,2021-11-20 17:00:00,0.001192662986490256,5.075153431954703,0.00024995835866,1.063650868827753
2021-11-20 18:00:00,2021-11-20 18:00:00,0.001232494808386544,5.390805471605621,0.000213710089978462,0.9347459433937853
2021-11-20 19:00:00,2021-11-20 19:00:00,0.000875781391688707,3.8552038117880927,0.000199913103642729,0.8800207066557322
2021-11-20 20:00:00,2021-11-20 20:00:00,0.000858840470668021,3.788064929755343,0.00019668182752153,0.867499330317992
2021-11-20 21:00:00,2021-11-20 21:00:00,0.000814759849523217,3.610690811789473,0.0001963352276415,0.8700794508843287
2021-11-20 22:00:00,2021-11-20 22:00:00,0.001071399574603051,4.7292019894962305,0.000197154,0.8702459018453342
2021-11-20 23:00:00,2021-11-20 23:00:00,0.000958405763307128,4.23175227465771,0.000221429136075,0.9776999326751686
2021-11-21 00:00:00,2021-11-21 00:00:00,0.000951665966409587,4.182855998686657,0.00019813225,0.8708503820647244
2021-11-21 01:00:00,2021-11-21 01:00:00,0.00112205761984539,4.9142561494779775,0.000189818050030944,0.8313427966159339
2021-11-21 02:00:00,2021-11-21 02:00:00,0.001001562972309815,4.378533705498018,0.000195821326776994,0.8560722623072234
2021-11-21 03:00:00,2021-11-21 03:00:00,0.00091957507356439,3.997078604564864,0.00019787664234182,0.8601021452026564
2021-11-21 04:00:00,2021-11-21 04:00:00,0.000731214218588404,3.16826928744158,0.000204617003808,0.8865825532013036
2021-11-21 05:00:00,2021-11-21 05:00:00,0.000682428718757348,2.9819732082705572,0.0001417335,0.6193254886517984
2021-11-21 06:00:00,2021-11-21 06:00:00,0.000631750958591707,2.769842219808788,0.000112443,0.4929938997104802
2021-11-21 07:00:00,2021-11-21 07:00:00,0.000606671125496273,2.640184299122568,0.000107908,0.46960700019580615
2021-11-21 08:00:00,2021-11-21 08:00:00,0.000754378443265008,3.275966609259275,0.0001611199168854,0.6996799451462844
2021-11-21 09:00:00,2021-11-21 09:00:00,0.000661156537480953,2.879115216092815,0.000183864400713,0.8006678657485631
2021-11-21 10:00:00,2021-11-21 10:00:00,0.000651136898446393,2.815826843792125,0.000338546672247,1.4640374548948702
2021-11-21 11:00:00,2021-11-21 11:00:00,0.000855812709331535,3.700278127275438,0.0002268,0.980615349731808
2021-11-21 12:00:00,2021-11-21 12:00:00,0.000770444819290294,3.339129978709875,0.000263569906677,1.142319546884157
2021-11-21 13:00:00,2021-11-21 13:00:00,0.000858026111621856,3.70699776698321,0.0002161005,0.9336360048876976
2021-11-21 14:00:00,2021-11-21 14:00:00,0.000797110737679658,3.456224083507204,0.000187368498708492,0.8124185098948324
2021-11-21 15:00:00,2021-11-21 15:00:00,0.000987114075762314,4.314145857201542,0.000204298286483316,0.8928781666746246
2021-11-21 16:00:00,2021-11-21 16:00:00,0.001002221708773516,4.424318841545083,0.000243456505418171,1.074741441528432
2021-11-21 17:00:00,2021-11-21 17:00:00,0.000985345912061186,4.311571287836927,0.000236384,1.0343438327886998
