start_time,datetime,max_fee_mean
2021-11-17 16:00:00,2021-11-17 16:00:00,267.921639001
2021-11-17 17:00:00,2021-11-17 17:00:00,216.011622885
2021-11-17 18:00:00,2021-11-17 18:00:00,195.941176697
2021-11-17 19:00:00,2021-11-17 19:00:00,173.865378535
2021-11-17 20:00:00,2021-11-17 20:00:00,172.098957339
2021-11-17 21:00:00,2021-11-17 21:00:00,211.414583716
2021-11-17 22:00:00,2021-11-17 22:00:00,201.018221452
2021-11-17 23:00:00,2021-11-17 23:00:00,192.027825464
2021-11-18 00:00:00,2021-11-18 00:00:00,180.219072865
2021-11-18 01:00:00,2021-11-18 01:00:00,184.55470078
2021-11-18 02:00:00,2021-11-18 02:00:00,175.632304424
2021-11-18 03:00:00,2021-11-18 03:00:00,198.348149618
2021-11-18 04:00:00,2021-11-18 04:00:00,195.531934408
2021-11-18 05:00:00,2021-11-18 05:00:00,222.4837005
2021-11-18 06:00:00,2021-11-18 06:00:00,214.397298188
2021-11-18 07:00:00,2021-11-18 07:00:00,164.112116099
2021-11-18 08:00:00,2021-11-18 08:00:00,158.263407709
2021-11-18 09:00:00,2021-11-18 09:00:00,153.732643692
2021-11-18 10:00:00,2021-11-18 10:00:00,142.988738663
2021-11-18 11:00:00,2021-11-18 11:00:00,138.714053405
2021-11-18 12:00:00,2021-11-18 12:00:00,151.842834835
2021-11-18 13:00:00,2021-11-18 13:00:00,198.242286106
2021-11-18 14:00:00,2021-11-18 14:00:00,199.895939973
2021-11-18 15:00:00,2021-11-18 15:00:00,251.618749986
2021-11-18 16:00:00,2021-11-18 16:00:00,248.481999854
2021-11-18 17:00:00,2021-11-18 17:00:00,278.161861146
2021-11-18 18:00:00,2021-11-18 18:00:00,244.382517198
2021-11-18 19:00:00,2021-11-18 19:00:00,204.59760075
2021-11-18 20:00:00,2021-11-18 20:00:00,249.11346745
2021-11-18 21:00:00,2021-11-18 21:00:00,259.327801715
2021-11-18 22:00:00,2021-11-18 22:00:00,202.777007563
2021-11-18 23:00:00,2021-11-18 23:00:00,192.318229387
2021-11-19 00:00:00,2021-11-19 00:00:00,195.303115144
2021-11-19 01:00:00,2021-11-19 01:00:00,181.074363065
2021-11-19 02:00:00,2021-11-19 02:00:00,191.408473633
2021-11-19 03:00:00,2021-11-19 03:00:00,168.693473185
2021-11-19 04:00:00,2021-11-19 04:00:00,165.160130974
2021-11-19 05:00:00,2021-11-19 05:00:00,165.082347622
2021-11-19 06:00:00,2021-11-19 06:00:00,144.536226436
2021-11-19 07:00:00,2021-11-19 07:00:00,123.2150182
2021-11-19 08:00:00,2021-11-19 08:00:00,155.212936337
2021-11-19 09:00:00,2021-11-19 09:00:00,134.754205434
2021-11-19 10:00:00,2021-11-19 10:00:00,142.158272908
2021-11-19 11:00:00,2021-11-19 11:00:00,149.273938862
2021-11-19 12:00:00,2021-11-19 12:00:00,173.913658734
2021-11-19 13:00:00,2021-11-19 13:00:00,175.956319919
2021-11-19 14:00:00,2021-11-19 14:00:00,197.13564394
2021-11-19 15:00:00,2021-11-19 15:00:00,177.438417313
2021-11-19 16:00:00,2021-11-19 16:00:00,174.588195324
2021-11-19 17:00:00,2021-11-19 17:00:00,203.551524821
2021-11-19 18:00:00,2021-11-19 18:00:00,204.538204693
2021-11-19 19:00:00,2021-11-19 19:00:00,177.750158203
2021-11-19 20:00:00,2021-11-19 20:00:00,232.75250924
2021-11-19 21:00:00,2021-11-19 21:00:00,200.286982033
2021-11-19 22:00:00,2021-11-19 22:00:00,177.711273014
2021-11-19 23:00:00,2021-11-19 23:00:00,158.942166566
2021-11-20 00:00:00,2021-11-20 00:00:00,171.443768099
2021-11-20 01:00:00,2021-11-20 01:00:00,157.525013245
2021-11-20 02:00:00,2021-11-20 02:00:00,155.523067605
2021-11-20 03:00:00,2021-11-20 03:00:00,156.956256086
2021-11-20 04:00:00,2021-11-20 04:00:00,140.103964144
2021-11-20 05:00:00,2021-11-20 05:00:00,161.552551787
2021-11-20 06:00:00,2021-11-20 06:00:00,148.642548487
2021-11-20 07:00:00,2021-11-20 07:00:00,151.742757135
2021-11-20 08:00:00,2021-11-20 08:00:00,131.352404854
2021-11-20 09:00:00,2021-11-20 09:00:00,123.173875474
2021-11-20 10:00:00,2021-11-20 10:00:00,127.465366169
2021-11-20 11:00:00,2021-11-20 11:00:00,131.436907433
2021-11-20 12:00:00,2021-11-20 12:00:00,126.85159905
2021-11-20 13:00:00,2021-11-20 13:00:00,147.096685532
2021-11-20 14:00:00,2021-11-20 14:00:00,153.396109455
2021-11-20 15:00:00,2021-11-20 15:00:00,144.474264303
2021-11-20 16:00:00,2021-11-20 16:00:00,157.095473197
2021-11-20 17:00:00,2021-11-20 17:00:00,192.546572952
2021-11-20 18:00:00,2021-11-20 18:00:00,156.410785224
2021-11-20 19:00:00,2021-11-20 19:00:00,159.57497807
2021-11-20 20:00:00,2021-11-20 20:00:00,158.84101619
2021-11-20 21:00:00,2021-11-20 21:00:00,154.85821991
2021-11-20 22:00:00,2021-11-20 22:00:00,147.081857625
2021-11-20 23:00:00,2021-11-20 23:00:00,176.534632248
2021-11-21 00:00:00,2021-11-21 00:00:00,144.482067625
2021-11-21 01:00:00,2021-11-21 01:00:00,135.082197451
2021-11-21 02:00:00,2021-11-21 02:00:00,142.690504679
2021-11-21 03:00:00,2021-11-21 03:00:00,131.689053782
2021-11-21 04:00:00,2021-11-21 04:00:00,121.914272493
2021-11-21 05:00:00,2021-11-21 05:00:00,131.060580025
2021-11-21 06:00:00,2021-11-21 06:00:00,138.989264607
2021-11-21 07:00:00,2021-11-21 07:00:00,130.231052751
2021-11-21 08:00:00,2021-11-21 08:00:00,122.541156129
2021-11-21 09:00:00,2021-11-21 09:00:00,121.018836429
2021-11-21 10:00:00,2021-11-21 10:00:00,128.300329076
2021-11-21 11:00:00,2021-11-21 11:00:00,125.858975295
2021-11-21 12:00:00,2021-11-21 12:00:00,122.706503447
2021-11-21 13:00:00,2021-11-21 13:00:00,139.923120618
2021-11-21 14:00:00,2021-11-21 14:00:00,138.162275166
2021-11-21 15:00:00,2021-11-21 15:00:00,146.650026997
2021-11-21 16:00:00,2021-11-21 16:00:00,163.238597865
2021-11-21 17:00:00,2021-11-21 17:00:00,158.147282022
2021-11-21 18:00:00,2021-11-21 18:00:00,197.986002176
2021-11-21 19:00:00,2021-11-21 19:00:00,186.126384224
2021-11-21 20:00:00,2021-11-21 20:00:00,191.244274366
2021-11-21 21:00:00,2021-11-21 21:00:00,213.740973634
2021-11-21 22:00:00,2021-11-21 22:00:00,189.656005115
2021-11-21 23:00:00,2021-11-21 23:00:00,259.585183369
2021-11-22 00:00:00,2021-11-22 00:00:00,219.086960876
2021-11-22 01:00:00,2021-11-22 01:00:00,239.804996567
2021-11-22 02:00:00,2021-11-22 02:00:00,190.680508411
2021-11-22 03:00:00,2021-11-22 03:00:00,189.858321178
2021-11-22 04:00:00,2021-11-22 04:00:00,220.752803349
2021-11-22 05:00:00,2021-11-22 05:00:00,352.410588363
2021-11-22 06:00:00,2021-11-22 06:00:00,248.577547059
2021-11-22 07:00:00,2021-11-22 07:00:00,168.642265415
2021-11-22 08:00:00,2021-11-22 08:00:00,156.651675795
2021-11-22 09:00:00,2021-11-22 09:00:00,148.901620003
2021-11-22 10:00:00,2021-11-22 10:00:00,152.120772648
2021-11-22 11:00:00,2021-11-22 11:00:00,144.625254583
2021-11-22 12:00:00,2021-11-22 12:00:00,164.644577446
2021-11-22 13:00:00,2021-11-22 13:00:00,166.20306799
2021-11-22 14:00:00,2021-11-22 14:00:00,182.368388619
2021-11-22 15:00:00,2021-11-22 15:00:00,187.245630483
2021-11-22 16:00:00,2021-11-22 16:00:00,171.22749978
2021-11-22 17:00:00,2021-11-22 17:00:00,195.369344898
2021-11-22 18:00:00,2021-11-22 18:00:00,187.092732803
2021-11-22 19:00:00,2021-11-22 19:00:00,228.861746923
2021-11-22 20:00:00,2021-11-22 20:00:00,224.729829183
2021-11-22 21:00:00,2021-11-22 21:00:00,285.117835973
2021-11-22 22:00:00,2021-11-22 22:00:00,230.873906454
2021-11-22 23:00:00,2021-11-22 23:00:00,245.664699824
2021-11-23 00:00:00,2021-11-23 00:00:00,246.055089239
2021-11-23 01:00:00,2021-11-23 01:00:00,179.756904693
2021-11-23 02:00:00,2021-11-23 02:00:00,231.837951561
2021-11-23 03:00:00,2021-11-23 03:00:00,339.494633486
2021-11-23 04:00:00,2021-11-23 04:00:00,177.625756074
2021-11-23 05:00:00,2021-11-23 05:00:00,174.143827619
2021-11-23 06:00:00,2021-11-23 06:00:00,173.824979708
2021-11-23 07:00:00,2021-11-23 07:00:00,131.806239977
2021-11-23 08:00:00,2021-11-23 08:00:00,145.238568388
2021-11-23 09:00:00,2021-11-23 09:00:00,141.799610048
2021-11-23 10:00:00,2021-11-23 10:00:00,144.568065762
2021-11-23 11:00:00,2021-11-23 11:00:00,151.506955164
2021-11-23 12:00:00,2021-11-23 12:00:00,149.847481651
2021-11-23 13:00:00,2021-11-23 13:00:00,246.224578805
2021-11-23 14:00:00,2021-11-23 14:00:00,191.977316993
2021-11-23 15:00:00,2021-11-23 15:00:00,209.284030277
2021-11-23 16:00:00,2021-11-23 16:00:00,218.821468525
2021-11-23 17:00:00,2021-11-23 17:00:00,189.718629695
2021-11-23 18:00:00,2021-11-23 18:00:00,197.682000019
2021-11-23 19:00:00,2021-11-23 19:00:00,161.275353895
2021-11-23 20:00:00,2021-11-23 20:00:00,192.110422291
2021-11-23 21:00:00,2021-11-23 21:00:00,181.207840375
2021-11-23 22:00:00,2021-11-23 22:00:00,183.243198041
2021-11-23 23:00:00,2021-11-23 23:00:00,183.385014917
2021-11-24 00:00:00,2021-11-24 00:00:00,146.994819068
2021-11-24 01:00:00,2021-11-24 01:00:00,184.883700424
2021-11-24 02:00:00,2021-11-24 02:00:00,239.623373303
2021-11-24 03:00:00,2021-11-24 03:00:00,184.657142804
2021-11-24 04:00:00,2021-11-24 04:00:00,155.161477579
2021-11-24 05:00:00,2021-11-24 05:00:00,148.405833181
2021-11-24 06:00:00,2021-11-24 06:00:00,164.504573205
2021-11-24 07:00:00,2021-11-24 07:00:00,143.751662033
2021-11-24 08:00:00,2021-11-24 08:00:00,150.446934023
2021-11-24 09:00:00,2021-11-24 09:00:00,152.531548163
2021-11-24 10:00:00,2021-11-24 10:00:00,133.248127968
2021-11-24 11:00:00,2021-11-24 11:00:00,139.652362483
2021-11-24 12:00:00,2021-11-24 12:00:00,152.070737601
2021-11-24 13:00:00,2021-11-24 13:00:00,177.039502003
2021-11-24 14:00:00,2021-11-24 14:00:00,195.779398619
2021-11-24 15:00:00,2021-11-24 15:00:00,203.953531782
2021-11-24 16:00:00,2021-11-24 16:00:00,270.579161028
2021-11-24 17:00:00,2021-11-24 17:00:00,222.186607102
2021-11-24 18:00:00,2021-11-24 18:00:00,201.368206768
2021-11-24 19:00:00,2021-11-24 19:00:00,225.114384258
2021-11-24 20:00:00,2021-11-24 20:00:00,211.44120032
2021-11-24 21:00:00,2021-11-24 21:00:00,210.015115261
2021-11-24 22:00:00,2021-11-24 22:00:00,201.708040428
2021-11-24 23:00:00,2021-11-24 23:00:00,220.294265591
2021-11-25 00:00:00,2021-11-25 00:00:00,203.238718791
2021-11-25 01:00:00,2021-11-25 01:00:00,207.736464611
2021-11-25 02:00:00,2021-11-25 02:00:00,167.103460228
2021-11-25 03:00:00,2021-11-25 03:00:00,163.161427239
2021-11-25 04:00:00,2021-11-25 04:00:00,174.052479854
2021-11-25 05:00:00,2021-11-25 05:00:00,166.893709785
2021-11-25 06:00:00,2021-11-25 06:00:00,174.727561104
2021-11-25 07:00:00,2021-11-25 07:00:00,162.202576189
2021-11-25 08:00:00,2021-11-25 08:00:00,187.878806313
2021-11-25 09:00:00,2021-11-25 09:00:00,163.541348512
2021-11-25 10:00:00,2021-11-25 10:00:00,160.409709556
2021-11-25 11:00:00,2021-11-25 11:00:00,150.973105498
2021-11-25 12:00:00,2021-11-25 12:00:00,161.631468229
2021-11-25 13:00:00,2021-11-25 13:00:00,180.423658065
2021-11-25 14:00:00,2021-11-25 14:00:00,178.608056777
2021-11-25 15:00:00,2021-11-25 15:00:00,202.254841084
2021-11-25 16:00:00,2021-11-25 16:00:00,209.705496434
2021-11-25 17:00:00,2021-11-25 17:00:00,200.198996838
2021-11-25 18:00:00,2021-11-25 18:00:00,183.537483243
2021-11-25 19:00:00,2021-11-25 19:00:00,154.260440123
2021-11-25 20:00:00,2021-11-25 20:00:00,161.736930061
2021-11-25 21:00:00,2021-11-25 21:00:00,185.848723626
2021-11-25 22:00:00,2021-11-25 22:00:00,145.476299892
2021-11-25 23:00:00,2021-11-25 23:00:00,144.694701909
2021-11-26 00:00:00,2021-11-26 00:00:00,144.612630866
2021-11-26 01:00:00,2021-11-26 01:00:00,139.63801178
2021-11-26 02:00:00,2021-11-26 02:00:00,151.550186736
2021-11-26 03:00:00,2021-11-26 03:00:00,145.247428979
2021-11-26 04:00:00,2021-11-26 04:00:00,132.771218016
2021-11-26 05:00:00,2021-11-26 05:00:00,125.824200454
2021-11-26 06:00:00,2021-11-26 06:00:00,142.739491192
2021-11-26 07:00:00,2021-11-26 07:00:00,140.38027277
2021-11-26 08:00:00,2021-11-26 08:00:00,242.452988093
2021-11-26 09:00:00,2021-11-26 09:00:00,252.325653779
2021-11-26 10:00:00,2021-11-26 10:00:00,188.950643994
2021-11-26 11:00:00,2021-11-26 11:00:00,163.336799909
2021-11-26 12:00:00,2021-11-26 12:00:00,167.555307141
2021-11-26 13:00:00,2021-11-26 13:00:00,146.017288578
2021-11-26 14:00:00,2021-11-26 14:00:00,156.776062344
2021-11-26 15:00:00,2021-11-26 15:00:00,148.570390816
2021-11-26 16:00:00,2021-11-26 16:00:00,179.256343972
2021-11-26 17:00:00,2021-11-26 17:00:00,162.358743706
2021-11-26 18:00:00,2021-11-26 18:00:00,152.843446106
2021-11-26 19:00:00,2021-11-26 19:00:00,184.311931126
2021-11-26 20:00:00,2021-11-26 20:00:00,157.496665216
2021-11-26 21:00:00,2021-11-26 21:00:00,162.184954918
2021-11-26 22:00:00,2021-11-26 22:00:00,152.819846775
2021-11-26 23:00:00,2021-11-26 23:00:00,172.442787024
2021-11-27 00:00:00,2021-11-27 00:00:00,138.746318369
2021-11-27 01:00:00,2021-11-27 01:00:00,147.468169358
2021-11-27 02:00:00,2021-11-27 02:00:00,457.245503615
2021-11-27 03:00:00,2021-11-27 03:00:00,147.470638323
2021-11-27 04:00:00,2021-11-27 04:00:00,174.566792172
2021-11-27 05:00:00,2021-11-27 05:00:00,160.978658386
2021-11-27 06:00:00,2021-11-27 06:00:00,298.725483482
2021-11-27 07:00:00,2021-11-27 07:00:00,153.17799334
2021-11-27 08:00:00,2021-11-27 08:00:00,159.275177589
2021-11-27 09:00:00,2021-11-27 09:00:00,126.834267667
2021-11-27 10:00:00,2021-11-27 10:00:00,115.000411086
2021-11-27 11:00:00,2021-11-27 11:00:00,121.619115372
2021-11-27 12:00:00,2021-11-27 12:00:00,126.898172992
2021-11-27 13:00:00,2021-11-27 13:00:00,136.606108902
2021-11-27 14:00:00,2021-11-27 14:00:00,132.907859366
2021-11-27 15:00:00,2021-11-27 15:00:00,150.902021969
2021-11-27 16:00:00,2021-11-27 16:00:00,147.557264547
2021-11-27 17:00:00,2021-11-27 17:00:00,149.769228911
2021-11-27 18:00:00,2021-11-27 18:00:00,212.320224745
2021-11-27 19:00:00,2021-11-27 19:00:00,145.045899176
2021-11-27 20:00:00,2021-11-27 20:00:00,151.517829837
2021-11-27 21:00:00,2021-11-27 21:00:00,174.8762161
2021-11-27 22:00:00,2021-11-27 22:00:00,146.748031856
2021-11-27 23:00:00,2021-11-27 23:00:00,141.238504668
2021-11-28 00:00:00,2021-11-28 00:00:00,151.149810356
2021-11-28 01:00:00,2021-11-28 01:00:00,135.499060256
2021-11-28 02:00:00,2021-11-28 02:00:00,201.700579214
2021-11-28 03:00:00,2021-11-28 03:00:00,137.98052246
2021-11-28 04:00:00,2021-11-28 04:00:00,128.700280074
2021-11-28 05:00:00,2021-11-28 05:00:00,120.317688692
2021-11-28 06:00:00,2021-11-28 06:00:00,116.800335598
2021-11-28 07:00:00,2021-11-28 07:00:00,105.380427602
2021-11-28 08:00:00,2021-11-28 08:00:00,114.327867453
2021-11-28 09:00:00,2021-11-28 09:00:00,111.955538137
2021-11-28 10:00:00,2021-11-28 10:00:00,133.207860723
2021-11-28 11:00:00,2021-11-28 11:00:00,130.054035646
2021-11-28 12:00:00,2021-11-28 12:00:00,118.046723598
2021-11-28 13:00:00,2021-11-28 13:00:00,124.18121517
2021-11-28 14:00:00,2021-11-28 14:00:00,164.092158664
2021-11-28 15:00:00,2021-11-28 15:00:00,163.220589969
2021-11-28 16:00:00,2021-11-28 16:00:00,171.395444334
2021-11-28 17:00:00,2021-11-28 17:00:00,168.443067991
2021-11-28 18:00:00,2021-11-28 18:00:00,178.474241076
2021-11-28 19:00:00,2021-11-28 19:00:00,239.119215629
2021-11-28 20:00:00,2021-11-28 20:00:00,278.783220324
2021-11-28 21:00:00,2021-11-28 21:00:00,282.61078261
2021-11-28 22:00:00,2021-11-28 22:00:00,271.369162948
2021-11-28 23:00:00,2021-11-28 23:00:00,199.602759974
2021-11-29 00:00:00,2021-11-29 00:00:00,174.961547163
2021-11-29 01:00:00,2021-11-29 01:00:00,165.687272471
2021-11-29 02:00:00,2021-11-29 02:00:00,173.048386591
2021-11-29 03:00:00,2021-11-29 03:00:00,153.793435992
2021-11-29 04:00:00,2021-11-29 04:00:00,163.116223601
2021-11-29 05:00:00,2021-11-29 05:00:00,149.298500882
2021-11-29 06:00:00,2021-11-29 06:00:00,130.379894105
2021-11-29 07:00:00,2021-11-29 07:00:00,135.489637865
2021-11-29 08:00:00,2021-11-29 08:00:00,142.704804362
2021-11-29 09:00:00,2021-11-29 09:00:00,144.47387452
2021-11-29 10:00:00,2021-11-29 10:00:00,126.425838182
2021-11-29 11:00:00,2021-11-29 11:00:00,134.714810926
2021-11-29 12:00:00,2021-11-29 12:00:00,140.172697347
2021-11-29 13:00:00,2021-11-29 13:00:00,151.195428842
2021-11-29 14:00:00,2021-11-29 14:00:00,199.248747445
2021-11-29 15:00:00,2021-11-29 15:00:00,201.712088232
2021-11-29 16:00:00,2021-11-29 16:00:00,205.829193255
2021-11-29 17:00:00,2021-11-29 17:00:00,197.000058079
2021-11-29 18:00:00,2021-11-29 18:00:00,226.072258922
2021-11-29 19:00:00,2021-11-29 19:00:00,222.266836897
2021-11-29 20:00:00,2021-11-29 20:00:00,241.524876951
2021-11-29 21:00:00,2021-11-29 21:00:00,180.961449211
2021-11-29 22:00:00,2021-11-29 22:00:00,193.735960733
2021-11-29 23:00:00,2021-11-29 23:00:00,196.321781269
2021-11-30 00:00:00,2021-11-30 00:00:00,196.531784367
2021-11-30 01:00:00,2021-11-30 01:00:00,172.77264101
2021-11-30 02:00:00,2021-11-30 02:00:00,212.512664897
2021-11-30 03:00:00,2021-11-30 03:00:00,212.382080902
2021-11-30 04:00:00,2021-11-30 04:00:00,169.252320457
2021-11-30 05:00:00,2021-11-30 05:00:00,144.2556334
2021-11-30 06:00:00,2021-11-30 06:00:00,163.15345982
2021-11-30 07:00:00,2021-11-30 07:00:00,166.422048094
2021-11-30 08:00:00,2021-11-30 08:00:00,204.64461736
2021-11-30 09:00:00,2021-11-30 09:00:00,140.263507605
2021-11-30 10:00:00,2021-11-30 10:00:00,127.180341058
2021-11-30 11:00:00,2021-11-30 11:00:00,145.360825403
2021-11-30 12:00:00,2021-11-30 12:00:00,135.950381175
2021-11-30 13:00:00,2021-11-30 13:00:00,140.095505231
2021-11-30 14:00:00,2021-11-30 14:00:00,152.454832285
2021-11-30 15:00:00,2021-11-30 15:00:00,183.383045385
2021-11-30 16:00:00,2021-11-30 16:00:00,218.085845552
2021-11-30 17:00:00,2021-11-30 17:00:00,170.358232415
2021-11-30 18:00:00,2021-11-30 18:00:00,209.356096288
2021-11-30 19:00:00,2021-11-30 19:00:00,299.049751412
2021-11-30 20:00:00,2021-11-30 20:00:00,238.087458137
2021-11-30 21:00:00,2021-11-30 21:00:00,379.258256427
2021-11-30 22:00:00,2021-11-30 22:00:00,233.515311108
2021-11-30 23:00:00,2021-11-30 23:00:00,182.769952428
2021-12-01 00:00:00,2021-12-01 00:00:00,225.993671734
2021-12-01 01:00:00,2021-12-01 01:00:00,177.134931821
2021-12-01 02:00:00,2021-12-01 02:00:00,204.280014059
2021-12-01 03:00:00,2021-12-01 03:00:00,285.355602897
2021-12-01 04:00:00,2021-12-01 04:00:00,201.782266327
2021-12-01 05:00:00,2021-12-01 05:00:00,190.396280289
2021-12-01 06:00:00,2021-12-01 06:00:00,182.62439197
2021-12-01 07:00:00,2021-12-01 07:00:00,171.486078678
2021-12-01 08:00:00,2021-12-01 08:00:00,172.108850844
2021-12-01 09:00:00,2021-12-01 09:00:00,176.375941099
2021-12-01 10:00:00,2021-12-01 10:00:00,145.988455143
2021-12-01 11:00:00,2021-12-01 11:00:00,142.48152221
2021-12-01 12:00:00,2021-12-01 12:00:00,143.060458359
2021-12-01 13:00:00,2021-12-01 13:00:00,149.084736592
2021-12-01 14:00:00,2021-12-01 14:00:00,187.178011951
2021-12-01 15:00:00,2021-12-01 15:00:00,188.15895846
2021-12-01 16:00:00,2021-12-01 16:00:00,194.287352362
2021-12-01 17:00:00,2021-12-01 17:00:00,251.950591915
2021-12-01 18:00:00,2021-12-01 18:00:00,226.41045801
2021-12-01 19:00:00,2021-12-01 19:00:00,181.596812148
2021-12-01 20:00:00,2021-12-01 20:00:00,211.738098668
2021-12-01 21:00:00,2021-12-01 21:00:00,192.665078801
2021-12-01 22:00:00,2021-12-01 22:00:00,175.75769895
2021-12-01 23:00:00,2021-12-01 23:00:00,157.399686923
2021-12-02 00:00:00,2021-12-02 00:00:00,177.69890306
2021-12-02 01:00:00,2021-12-02 01:00:00,340.698055819
2021-12-02 02:00:00,2021-12-02 02:00:00,195.831375588
2021-12-02 03:00:00,2021-12-02 03:00:00,190.045445952
2021-12-02 04:00:00,2021-12-02 04:00:00,156.595996972
2021-12-02 05:00:00,2021-12-02 05:00:00,133.3659605
2021-12-02 06:00:00,2021-12-02 06:00:00,133.570150884
2021-12-02 07:00:00,2021-12-02 07:00:00,131.073579345
2021-12-02 08:00:00,2021-12-02 08:00:00,127.468402232
2021-12-02 09:00:00,2021-12-02 09:00:00,128.158147749
2021-12-02 10:00:00,2021-12-02 10:00:00,119.629818924
2021-12-02 11:00:00,2021-12-02 11:00:00,124.325554939
2021-12-02 12:00:00,2021-12-02 12:00:00,131.986370655
2021-12-02 13:00:00,2021-12-02 13:00:00,127.026593992
2021-12-02 14:00:00,2021-12-02 14:00:00,141.860626986
2021-12-02 15:00:00,2021-12-02 15:00:00,155.776555256
2021-12-02 16:00:00,2021-12-02 16:00:00,166.418908746
2021-12-02 17:00:00,2021-12-02 17:00:00,165.506645286
2021-12-02 18:00:00,2021-12-02 18:00:00,163.278630731
2021-12-02 19:00:00,2021-12-02 19:00:00,165.210877805
2021-12-02 20:00:00,2021-12-02 20:00:00,145.944292082
2021-12-02 21:00:00,2021-12-02 21:00:00,151.838839511
2021-12-02 22:00:00,2021-12-02 22:00:00,144.150434249
2021-12-02 23:00:00,2021-12-02 23:00:00,132.003945572
2021-12-03 00:00:00,2021-12-03 00:00:00,136.080228395
2021-12-03 01:00:00,2021-12-03 01:00:00,153.365352468
2021-12-03 02:00:00,2021-12-03 02:00:00,141.445066655
2021-12-03 03:00:00,2021-12-03 03:00:00,121.168314633
2021-12-03 04:00:00,2021-12-03 04:00:00,180.047170923
2021-12-03 05:00:00,2021-12-03 05:00:00,153.454221809
2021-12-03 06:00:00,2021-12-03 06:00:00,120.426706365
2021-12-03 07:00:00,2021-12-03 07:00:00,119.378140417
2021-12-03 08:00:00,2021-12-03 08:00:00,137.740653903
2021-12-03 09:00:00,2021-12-03 09:00:00,132.496448395
2021-12-03 10:00:00,2021-12-03 10:00:00,104.34576529
2021-12-03 11:00:00,2021-12-03 11:00:00,112.591807826
2021-12-03 12:00:00,2021-12-03 12:00:00,129.039189
2021-12-03 13:00:00,2021-12-03 13:00:00,145.073770671
2021-12-03 14:00:00,2021-12-03 14:00:00,150.902117042
2021-12-03 15:00:00,2021-12-03 15:00:00,192.2926642
2021-12-03 16:00:00,2021-12-03 16:00:00,194.064667429
2021-12-03 17:00:00,2021-12-03 17:00:00,180.302808423
2021-12-03 18:00:00,2021-12-03 18:00:00,185.196535726
2021-12-03 19:00:00,2021-12-03 19:00:00,153.511465763
2021-12-03 20:00:00,2021-12-03 20:00:00,180.989294237
2021-12-03 21:00:00,2021-12-03 21:00:00,162.824054155
2021-12-03 22:00:00,2021-12-03 22:00:00,205.535183548
2021-12-03 23:00:00,2021-12-03 23:00:00,146.869957221
2021-12-04 00:00:00,2021-12-04 00:00:00,149.360937366
2021-12-04 01:00:00,2021-12-04 01:00:00,141.98398635
2021-12-04 02:00:00,2021-12-04 02:00:00,120.193799469
2021-12-04 03:00:00,2021-12-04 03:00:00,128.865436955
2021-12-04 04:00:00,2021-12-04 04:00:00,168.303927982
2021-12-04 05:00:00,2021-12-04 05:00:00,615.942871101
